timestamp,success,tag_b_id,x_m,y_m,z_m,rx_deg,ry_deg,rz_deg,message,run_dir
20260904_163302,1,135,2.201740,1.754657,-0.092289,-179.0164,2.6953,-0.8647,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163302_tag135
20260904_163341,1,136,2.203762,2.147216,-0.093579,-177.8368,2.1886,-1.5501,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163341_tag136
20260904_163423,1,137,2.208761,2.568271,-0.073750,-177.8106,2.3588,-0.8970,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163423_tag137
20260904_163739,1,138,5.616718,1.864551,-0.045352,178.6722,4.2231,178.8028,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163739_tag138
20260904_163825,1,139,5.620091,1.454140,-0.064218,-178.6512,4.4311,179.0402,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163825_tag139
20260904_163905,1,140,5.609688,1.063001,-0.076694,-178.5991,3.8643,179.5827,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163905_tag140
20260904_163941,1,141,5.611716,0.658480,-0.075920,-177.2347,3.3717,179.9620,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163941_tag141
20260904_164021,1,142,5.622286,0.253632,-0.097216,-179.1573,2.7507,179.1128,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164021_tag142
20260904_164100,1,143,5.616863,-0.145870,-0.079243,-178.1484,3.3734,179.5808,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164100_tag143
20260904_164139,1,144,5.613369,-0.552504,-0.097042,-178.8645,2.6089,179.5438,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164139_tag144
20260904_164217,1,145,5.623324,-0.942293,-0.060519,-178.4022,4.6868,179.1560,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164217_tag145
20260904_164254,1,146,5.617531,-1.340367,-0.063017,-178.1980,4.2848,179.8944,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164254_tag146
20260904_164327,1,147,5.618274,-1.738900,-0.059106,-177.7446,4.0742,179.5066,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164327_tag147
20260904_164400,1,148,5.617675,-2.146486,-0.055289,-176.8553,2.9945,-179.8683,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164400_tag148
20260904_164438,1,149,5.611696,-2.550781,-0.061699,-176.8985,1.9131,-179.7261,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164438_tag149
20260904_164524,1,150,5.602866,-2.962470,-0.034189,-176.9016,2.8806,178.8672,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_164524_tag150
20260908_114330,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114330_tag126_FAILED
20260908_114408,1,127,2.196620,-1.445527,-0.082684,-179.2148,3.2748,-0.0898,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114408_tag127
20260908_114439,1,128,2.198097,-1.048025,-0.066776,-178.8030,3.5054,-0.6136,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114439_tag128
20260908_114510,1,129,2.203788,-0.650573,-0.066256,-178.5999,2.9938,-1.0190,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114510_tag129
20260908_114544,1,130,2.200483,-0.246773,-0.101395,-179.6609,2.4560,-0.6495,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114544_tag130
20260908_114617,1,131,2.202991,0.152424,-0.078497,-178.3427,2.5853,-1.0741,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114617_tag131
20260908_114647,1,132,2.205375,0.551310,-0.069112,-178.9079,2.5848,-1.0922,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114647_tag132
20260908_114719,1,133,2.200227,0.949001,-0.072167,179.3768,2.9758,-0.2678,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114719_tag133
20260908_114750,1,134,2.203642,1.350076,-0.081912,179.5894,2.7918,-0.4005,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114750_tag134
20260908_114819,1,135,2.204170,1.750226,-0.064721,-179.5063,3.1902,-0.9248,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114819_tag135
20260908_114849,1,136,2.204520,2.155967,-0.055160,-178.6865,3.5647,-1.7037,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114849_tag136
20260908_114922,1,137,2.211118,2.559783,-0.058486,-179.3573,2.3469,-0.9511,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_114922_tag137
20260908_115242,1,138,5.619464,1.857221,-0.071990,178.8532,4.1693,178.7129,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115242_tag138
20260908_115319,1,139,5.613751,1.457888,-0.069923,179.7365,4.4345,178.9397,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115319_tag139
20260908_115348,1,140,5.607876,1.058516,-0.082950,-179.9351,3.3335,179.5166,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115348_tag140
20260908_115417,1,141,5.608523,0.658358,-0.081151,-179.2303,2.7031,179.8173,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115417_tag141
20260908_115449,1,142,5.619508,0.253281,-0.083008,179.1625,3.3331,179.0043,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115449_tag142
20260908_115522,1,143,5.614120,-0.142077,-0.085297,179.6529,2.4889,179.5036,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115522_tag143
20260908_115552,1,144,5.613662,-0.540935,-0.086318,-179.8487,2.3602,179.3791,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115552_tag144
20260908_115624,1,145,5.619946,-0.942914,-0.071946,179.6835,3.7164,178.9980,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115624_tag145
20260908_115658,1,146,5.614662,-1.341118,-0.061342,-179.8944,3.6618,179.7644,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115658_tag146
20260908_115728,1,147,5.615450,-1.739360,-0.066120,-179.9390,2.6659,179.3182,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115728_tag147
20260908_115758,1,148,5.615190,-2.146530,-0.053793,-179.8168,2.5128,-179.9805,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115758_tag148
20260908_115832,1,149,5.610036,-2.551778,-0.042495,-178.2891,1.7435,-179.7086,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115832_tag149
20260908_115913,1,150,5.603701,-2.960767,-0.038409,-178.5795,1.0106,178.8646,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_115913_tag150
20260908_120857,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 3 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_120857_tag126_FAILED
20260908_120936,1,127,2.196606,-1.446362,-0.083237,-179.1071,3.5565,0.0237,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_120936_tag127
20260908_121008,1,128,2.197805,-1.048727,-0.065969,-178.6092,4.1261,-0.4610,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121008_tag128
20260908_121038,1,129,2.202886,-0.651527,-0.066699,-178.3073,3.1091,-0.9806,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121038_tag129
20260908_121113,1,130,2.199085,-0.248700,-0.078408,179.3935,3.4744,-0.6270,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121113_tag130
20260908_121146,1,131,2.202997,0.150856,-0.085661,-179.0755,2.2427,-1.0471,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121146_tag131
20260908_121216,1,132,2.204247,0.550356,-0.067760,-178.5874,2.4801,-1.0235,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121216_tag132
20260908_121250,1,133,2.200139,0.949987,-0.072721,179.2714,3.2278,-0.3532,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121250_tag133
20260908_121322,1,134,2.202657,1.348151,-0.075745,179.9469,3.0081,-0.2981,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121322_tag134
20260908_121353,1,135,2.203300,1.749331,-0.056473,-179.2602,3.5123,-0.9031,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121353_tag135
20260908_121424,1,136,2.203572,2.154747,-0.062173,-178.9142,3.5995,-1.6356,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121424_tag136
20260908_121458,1,137,2.210611,2.559295,-0.052671,-178.5871,1.9134,-0.8628,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121458_tag137
20260908_121817,1,138,5.619045,1.858163,-0.076572,179.2491,3.8354,178.7578,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121817_tag138
20260908_121856,1,139,5.612630,1.458500,-0.094049,179.8483,2.9188,178.9503,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121856_tag139
20260908_121924,1,140,5.608873,1.059441,-0.079174,-179.8818,3.3897,179.5898,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121924_tag140
20260908_121953,1,141,5.609255,0.659651,-0.084759,-179.1847,2.1815,179.8599,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_121953_tag141
20260908_122022,1,142,5.617726,0.254652,-0.101716,179.6180,2.2197,179.1276,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122022_tag142
20260908_122053,1,143,5.614644,-0.141512,-0.088271,-179.7295,2.5615,179.5578,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122053_tag143
20260908_122124,1,144,5.614254,-0.540300,-0.081892,-179.7047,2.1615,179.4249,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122124_tag144
20260908_122157,1,145,5.620667,-0.940337,-0.044451,178.9746,4.7067,179.0606,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122157_tag145
20260908_122242,1,146,5.614643,-1.339837,-0.067193,-179.6239,3.7449,179.8602,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122242_tag146
20260908_122311,1,147,5.616176,-1.738800,-0.061565,179.9122,3.2384,179.4114,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122311_tag147
20260908_122342,1,148,5.616878,-2.144106,-0.066714,179.9664,1.7999,-179.8590,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122342_tag148
20260908_122416,1,149,5.611549,-2.550946,-0.039499,-178.4616,1.9260,-179.6586,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122416_tag149
20260908_122459,1,150,5.603511,-2.959491,-0.046820,-178.7400,1.2448,178.8867,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_122459_tag150
20260908_130335,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130335_tag126_FAILED
20260908_130411,1,127,2.196733,-1.447206,-0.076794,-179.6803,4.2474,-0.0201,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130411_tag127
20260908_130440,1,128,2.197681,-1.049070,-0.066162,-178.6338,3.8634,-0.5349,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130440_tag128
20260908_130509,1,129,2.202692,-0.651804,-0.067657,-179.0833,3.4012,-0.9796,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130509_tag129
20260908_130542,1,130,2.199070,-0.248590,-0.079807,179.6097,3.2934,-0.6319,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130542_tag130
20260908_130614,1,131,2.202570,0.150615,-0.078970,-179.3691,2.8315,-1.0445,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130614_tag131
20260908_130643,1,132,2.204437,0.549671,-0.076783,-178.9849,2.1868,-1.0928,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130643_tag132
20260908_130728,1,133,2.200127,0.949044,-0.075395,178.4674,2.5081,-0.3936,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130728_tag133
20260908_130801,1,134,2.202909,1.347921,-0.073839,179.2024,3.3585,-0.3568,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130801_tag134
20260908_130831,1,135,2.203468,1.749013,-0.065620,-179.3262,2.9064,-0.8657,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130831_tag135
20260908_130901,1,136,2.204214,2.155751,-0.059460,-179.0665,3.6591,-1.6524,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130901_tag136
20260908_130935,1,137,2.209597,2.558620,-0.063168,-179.0229,1.9854,-0.8375,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_130935_tag137
20260908_131255,1,138,5.620506,1.861077,-0.065023,178.6516,3.9856,178.7563,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131255_tag138
20260908_131316,0,139,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131316_tag139_FAILED
20260908_131334,0,140,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131334_tag140_FAILED
20260908_131358,0,141,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131358_tag141_FAILED
20260908_131417,0,142,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=4) not detected at iteration 1 — adjust initial pose (tag 4 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131417_tag142_FAILED
20260908_131439,0,143,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=4) not detected at iteration 1 — adjust initial pose (tag 4 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131439_tag143_FAILED
20260908_131502,0,144,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=4) not detected at iteration 1 — adjust initial pose (tag 4 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131502_tag144_FAILED
20260908_131523,0,145,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131523_tag145_FAILED
20260908_131539,0,146,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=146 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131539_tag146_FAILED
20260908_131540,0,147,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=147 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131540_tag147_FAILED
20260908_131541,0,148,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=148 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131541_tag148_FAILED
20260908_131541,0,149,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=149 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131541_tag149_FAILED
20260908_131542,0,150,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=150 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_131542_tag150_FAILED
20260908_142840,0,100,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=100 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142840_tag100_FAILED
20260908_142840,0,101,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=101 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142840_tag101_FAILED
20260908_142841,0,102,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=102 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142841_tag102_FAILED
20260908_142842,0,103,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=103 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142842_tag103_FAILED
20260908_142843,0,104,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=104 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142843_tag104_FAILED
20260908_142843,0,105,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=105 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142843_tag105_FAILED
20260908_142844,0,106,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=106 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142844_tag106_FAILED
20260908_142845,0,107,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=107 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142845_tag107_FAILED
20260908_142846,0,108,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=108 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142846_tag108_FAILED
20260908_142846,0,109,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=109 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142846_tag109_FAILED
20260908_142847,0,110,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=110 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142847_tag110_FAILED
20260908_142848,0,111,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=111 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142848_tag111_FAILED
20260908_142849,0,112,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=112 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142849_tag112_FAILED
20260908_142850,0,113,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=113 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142850_tag113_FAILED
20260908_142850,0,114,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=114 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142850_tag114_FAILED
20260908_142851,0,115,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=115 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142851_tag115_FAILED
20260908_142852,0,116,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=116 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142852_tag116_FAILED
20260908_142853,0,117,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=117 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142853_tag117_FAILED
20260908_142854,0,118,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=118 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142854_tag118_FAILED
20260908_142854,0,119,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=119 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142854_tag119_FAILED
20260908_142855,0,120,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=120 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142855_tag120_FAILED
20260908_142856,0,121,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=121 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142856_tag121_FAILED
20260908_142857,0,122,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=122 failed,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_142857_tag122_FAILED
20260908_143431,0,100,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143431_tag100_FAILED
20260908_143508,1,101,-1.720867,-1.455142,-0.065291,-178.2114,4.0375,-0.8227,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143508_tag101
20260908_143541,1,102,-1.716673,-1.055723,-0.052145,-178.4993,3.8605,-0.7027,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143541_tag102
20260908_143609,1,103,-1.710763,-0.654846,-0.051491,-178.6791,2.8290,-0.8920,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143609_tag103
20260908_143638,1,104,-1.712665,-0.250214,-0.052930,-178.4677,1.9171,-0.0079,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143638_tag104
20260908_143709,1,105,-1.713562,0.141733,-0.078121,179.6429,2.5222,-0.4093,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143709_tag105
20260908_143738,1,106,-1.714462,0.542920,-0.066624,179.5875,2.5444,-0.5326,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143738_tag106
20260908_143808,1,107,-1.715958,0.949293,-0.068938,-179.3303,1.9694,-0.4339,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143808_tag107
20260908_143842,1,108,-1.710959,1.341346,-0.077918,-179.8929,2.6837,-0.2894,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143842_tag108
20260908_143914,1,109,-1.716663,1.743333,-0.066328,179.6835,2.8477,-0.6789,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143914_tag109
20260908_143944,1,110,-1.717450,2.149227,-0.053819,-178.8068,2.9383,-0.6276,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_143944_tag110
20260908_144019,1,111,-1.708018,2.556157,-0.036782,-177.9030,1.4738,-0.9159,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144019_tag111
20260908_144059,1,112,-1.701854,2.959894,-0.044354,-178.8462,1.2591,-0.9332,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144059_tag112
20260908_144422,1,113,1.703011,1.845466,-0.066461,178.7576,2.8756,179.1986,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144422_tag113
20260908_144504,1,114,1.697297,1.445752,-0.066252,179.2480,3.7241,179.3667,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144504_tag114
20260908_144535,1,115,1.693784,1.048422,-0.078205,179.8551,2.0044,179.5649,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144535_tag115
20260908_144605,1,116,1.696077,0.649343,-0.076144,179.7174,2.4550,178.7743,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144605_tag116
20260908_144635,1,117,1.696936,0.243175,-0.080837,-179.1444,1.2952,179.6297,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144635_tag117
20260908_144704,1,118,1.700859,-0.150414,-0.078211,179.4565,2.3729,179.4527,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144704_tag118
20260908_144735,1,119,1.700635,-0.548358,-0.080050,179.6755,1.9126,179.4793,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144735_tag119
20260908_144805,1,120,1.700921,-0.956680,-0.084638,-179.6685,1.1518,179.0640,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144805_tag120
20260908_144833,1,121,1.702609,-1.349931,-0.060393,179.8358,3.2158,179.4248,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144833_tag121
20260908_144903,1,122,1.700275,-1.749092,-0.069830,-179.3057,2.5415,178.8010,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144903_tag122
20260908_144936,1,123,1.699987,-2.155140,-0.054787,-179.1913,2.2709,179.5590,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_144936_tag123
20260908_145010,1,124,1.694488,-2.559253,-0.044555,-179.3260,1.6652,179.0707,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_145010_tag124
20260908_145052,1,125,1.685768,-2.966354,-0.039288,-178.8206,1.4730,179.3211,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_145052_tag125
20260908_145911,0,100,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_145911_tag100_FAILED
20260908_145951,1,101,-1.721304,-1.455316,-0.058193,-177.7589,4.6388,-0.8102,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_145951_tag101
20260908_150020,1,102,-1.714273,-1.055368,-0.060242,-178.5117,3.3665,-0.7181,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150020_tag102
20260908_150047,1,103,-1.711358,-0.655415,-0.051493,-179.1856,3.0231,-0.8831,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150047_tag103
20260908_150116,1,104,-1.713381,-0.250174,-0.040058,-178.4443,2.2952,-0.0048,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150116_tag104
20260908_150146,1,105,-1.713778,0.142156,-0.075870,179.9850,3.1356,-0.3222,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150146_tag105
20260908_150215,1,106,-1.714649,0.542617,-0.069259,179.7906,2.2087,-0.5265,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150215_tag106
20260908_150245,1,107,-1.715720,0.949065,-0.074181,-179.2238,2.0434,-0.4368,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150245_tag107
20260908_150314,1,108,-1.716064,1.342868,-0.063507,179.6708,3.6961,-0.2810,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150314_tag108
20260908_150343,1,109,-1.716607,1.742948,-0.064253,179.4058,3.2959,-0.6325,ok,/home/abc/.ros/path_tag_locator/locate/20260908/run_20260908_150343_tag109
