group_id,point_id,x,y,z,rx,ry,rz,speed,comment
104,165,-1.575760071,-0.823899884,-0.402114958,2.585038245,0.438876835,-0.9715845,80,
104,166,-1.575760071,-0.853890727,-0.402855229,3.093029751,0.233110252,-0.204920772,80,
104,167,-1.575760071,-0.883885961,-0.40335681,3.122187797,0.160330702,-0.118624298,80,
104,168,-1.575760071,-0.913883165,-0.403766047,2.910609299,0.436467561,-0.507581399,80,
104,169,-1.575760071,-0.943880929,-0.404126731,2.943814984,0.450297475,-0.431498991,80,
104,170,-1.575760071,-0.97387918,-0.403884189,3.032708892,0.379165041,-0.287169611,80,
104,171,-1.575760071,-1.003876706,-0.403498928,3.139895677,0.360434001,-0.004943658,80,
104,172,-1.575760071,-1.033873911,-0.403089785,3.098584918,0.289602369,-0.149640524,80,
104,173,-1.575760071,-1.063865416,-0.402375913,3.080368388,0.26290763,-0.231624963,80,
104,174,-1.605760071,-1.064458509,-0.408851421,3.058813193,0.294705202,-0.278283345,80,
104,175,-1.605760071,-1.034468033,-0.409603527,3.099506927,0.315658827,-0.13483812,80,
104,176,-1.605760071,-1.004470958,-0.410022451,3.09946987,0.304493572,-0.139590977,80,
104,177,-1.605760071,-0.97447346,-0.410405325,3.107805212,0.310256059,-0.110326248,80,
104,178,-1.605760071,-0.944474438,-0.410584738,3.111820808,0.307991962,-0.097904157,80,
104,179,-1.605760071,-0.914475601,-0.410325056,3.116058916,0.293009699,-0.088194695,80,
104,180,-1.605760071,-0.884478527,-0.409906104,3.118229616,0.295416957,-0.080094063,80,
104,181,-1.605760071,-0.854482951,-0.409415146,3.121342747,0.29851442,-0.068755669,80,
104,182,-1.605760071,-0.824493245,-0.408629334,3.123958046,0.300833343,-0.059449709,80,
104,183,-1.605760071,-0.794508886,-0.407683418,3.126737209,0.302822849,-0.049777451,80,
104,184,-1.605760071,-0.764530709,-0.406540011,3.129651298,0.304606345,-0.039797703,80,
104,185,-1.605760071,-0.734560867,-0.405204912,3.131163654,0.305638738,-0.034646945,80,
104,186,-1.605760071,-0.70460395,-0.40360266,3.134209506,0.306774258,-0.024446371,80,
104,187,-1.605760071,-0.674661264,-0.401754766,3.137244606,0.307568969,-0.014361635,80,
104,188,-1.605760071,-0.644738208,-0.399620058,3.137890679,0.307952483,-0.012213307,80,
104,189,-1.605760071,-0.614819215,-0.397420274,3.141589679,0.273275173,3.98E-05,80,
104,190,-1.605760071,-0.58493862,-0.394754747,-3.141148141,0.279406742,0.00156099,80,
104,191,-1.605760071,-0.555129177,-0.391506148,-3.136569879,0.307415933,0.016598102,80,
104,192,-1.605760071,-0.525231156,-0.389063503,-3.135371649,0.30721202,0.020569509,80,
104,193,-1.605760071,-0.495982707,-0.383120531,-3.132309927,0.306003501,0.030806718,80,
104,194,-1.605760071,-0.467152788,-0.37487079,-3.129551635,0.304568355,0.040133815,80,
104,195,-1.605760071,-0.437916796,-0.368155065,-3.128375844,0.303578749,0.04418815,80,
104,196,-1.605760071,-0.40796059,-0.366612836,-3.125783091,0.302231291,0.053069543,80,
104,197,-1.605760071,-0.377983442,-0.365540369,-3.123380788,0.300304138,0.061495995,80,
104,198,-1.605760071,-0.348599385,-0.360837604,-3.120952704,0.298087536,0.070172804,80,
104,199,-1.605760071,-0.319877361,-0.352174731,-3.118534532,0.295951787,0.078915756,80,
104,200,-1.605760071,-0.290955005,-0.344247833,-3.115608179,0.294440884,0.089294444,80,
104,201,-1.605760071,-0.262823131,-0.333935602,-3.111296604,0.314250439,0.097695038,80,
104,202,-1.605760071,-0.236193214,-0.32027387,-3.104820295,0.294887729,0.125912146,80,
104,203,-1.605760071,-0.209974488,-0.306397356,-3.101830271,0.305637549,0.131444986,80,
104,204,-1.605760071,-0.180300332,-0.302218788,-3.100579135,0.315569299,0.131450957,80,
104,205,-1.605760071,-0.164185038,-0.287858932,-3.060392646,0.284906031,0.281887929,80,
104,206,-1.635760071,-0.14670783,-0.2897694,-3.062853027,0.3000755,0.26078348,80,
104,207,-1.635760071,-0.170360576,-0.305335104,-3.093458972,0.327269526,0.149150997,80,
104,208,-1.635760071,-0.199290467,-0.312055078,-3.094465932,0.362964846,0.132051187,80,
104,209,-1.635760071,-0.22442012,-0.328400524,-3.026469722,0.384784612,0.298836784,80,
104,210,-1.635760071,-0.251758696,-0.340724799,-2.943183122,0.445977203,0.436164739,80,
104,211,-1.635760071,-0.280325985,-0.349857614,-2.836836072,0.460986079,0.615485384,80,
104,212,-1.635760071,-0.309400684,-0.357207625,-3.126546302,0.142603184,0.105487819,80,
104,213,-1.635760071,-0.338088405,-0.365926573,-3.043958205,0.306288393,0.311773248,80,
104,214,-1.635760071,-0.36727929,-0.37138599,-2.585038245,0.438876835,0.9715845,80,
104,215,-1.635760071,-0.397264058,-0.37192266,-2.668413901,0.373903726,0.951118218,80,
104,216,-1.635760071,-0.427236894,-0.373048242,-3.125812018,0.136736974,0.115265161,80,
104,217,-1.635760071,-0.45677332,-0.37777612,-2.995604543,0.349668572,0.405495099,80,
104,218,-1.635760071,-0.485774734,-0.385406312,-2.93115855,0.416001195,0.486172921,80,
104,219,-1.635760071,-0.514482322,-0.394097485,-3.003283836,0.378327974,0.360393898,80,
104,220,-1.635760071,-0.544344119,-0.396891925,-3.053595367,0.307213195,0.283795017,80,
104,221,-1.635760071,-0.574170351,-0.400012071,-3.079913157,0.337443865,0.184230147,80,
104,222,-1.635760071,-0.604039342,-0.402812676,-3.122517787,0.273331575,0.070578863,80,
104,223,-1.635760071,-0.633945892,-0.40517473,-3.098815594,0.243606616,0.175698051,80,
104,224,-1.635760071,-0.663878435,-0.407177747,-3.082110967,0.214926712,0.272313943,80,
104,225,-1.635760071,-0.693829441,-0.408888102,-3.074593353,0.271326033,0.245430129,80,
104,226,-1.635760071,-0.723791212,-0.410398012,-3.101385386,0.307197769,0.13225914,80,
104,227,-1.635760071,-0.753761393,-0.411730994,-3.107428057,0.286292267,0.120410163,80,
104,228,-1.635760071,-0.783743969,-0.412752464,-3.113835724,0.280254941,0.099973408,80,
104,229,-1.635760071,-0.813727582,-0.413729351,-3.118979057,0.258334328,0.088251896,80,
104,230,-1.635760071,-0.843719618,-0.414420523,-3.121955227,0.256561939,0.077247459,80,
104,231,-1.635760071,-0.873713648,-0.414987867,-3.123617201,0.258325925,0.070257017,80,
104,232,-1.635760071,-0.90371126,-0.415366089,-3.125733048,0.26009901,0.061595874,80,
104,233,-1.635760071,-0.933710436,-0.41547039,-3.127756009,0.261788953,0.053416253,80,
104,234,-1.635760071,-0.963706801,-0.415470986,-3.130224281,0.263107293,0.043685203,80,
104,235,-1.635760071,-0.993706045,-0.415366933,-3.131120858,0.26390929,0.040125104,80,
104,236,-1.635760071,-1.023703718,-0.41499341,-3.133452024,0.265291326,0.031040489,80,
