group_id,point_id,robot_x,robot_y,robot_theta,tcp_x_mm,tcp_y_mm,tcp_z_mm,tcp_rx_deg,tcp_ry_deg,tcp_rz_deg,world_x,world_y,world_z
117,55,-2.445,-2.781902,-89.5256,-146.622,1526.9644,-358.976,-179.715,3.2916,0.0171,1.275189944,2.253951473,0.595394211
117,56,-2.445,-2.781902,-89.5256,-146.6087,1496.5212,-359.1769,-179.5616,3.2927,0.0259,1.305622566,2.253954993,0.595186845
117,57,-2.445,-2.781902,-89.5256,-146.604,1466.0754,-359.4983,-179.3983,3.2951,0.0344,1.336075043,2.253960348,0.594880069
117,58,-2.445,-2.781902,-89.5256,-146.6028,1435.6313,-359.8364,-179.2262,3.2979,0.0449,1.366547711,2.253966673,0.594511358
117,59,-2.445,-2.781902,-89.5256,-146.5963,1405.1891,-360.2989,-179.0577,3.3002,0.0544,1.397011386,2.25397483,0.594024227
117,60,-2.445,-2.781902,-89.5256,-146.583,1374.7308,-360.799,-178.8725,3.3017,0.0653,1.427517183,2.253982367,0.593491235
117,61,-2.445,-2.781902,-89.5256,-146.5876,1344.1943,-361.4668,-178.6688,3.3051,0.0774,1.458075168,2.253991939,0.592805165
117,62,-2.445,-2.781902,-89.5256,-146.589,1313.6698,-362.1522,-178.4618,3.3084,0.0895,1.48863586,2.25399922,0.592079825
117,63,-2.445,-2.781902,-89.5256,-146.5892,1283.0188,-363.0602,-178.2171,3.3101,0.1049,1.519309073,2.254007281,0.591168785
117,64,-2.445,-2.781902,-89.5256,-146.5923,1252.2561,-364.0148,-177.9247,3.3126,0.121,1.55010947,2.254012933,0.590201275
117,65,-2.445,-2.781902,-89.5256,-146.5818,1221.6124,-365.1873,-177.6812,3.313,0.134,1.580768325,2.254013952,0.589034559
117,66,-2.445,-2.781902,-89.5256,-147.8711,1190.3624,-366.3475,-177.1763,2.8161,0.1383,1.612141248,2.25263893,0.587812912
117,67,-2.445,-2.781902,-89.5256,-148.7307,1160.3439,-367.8444,-177.1664,2.4925,0.125,1.642138703,2.251736405,0.586311651
117,68,-2.445,-2.781902,-89.5256,-148.8783,1129.182,-369.5715,-176.6861,2.4211,0.1398,1.673414443,2.251539559,0.584538432
117,69,-2.445,-2.781902,-89.5256,-148.7757,1098.7911,-371.4906,-176.5165,2.4663,0.15,1.703832608,2.251661012,0.582608102
117,70,-2.445,-2.781902,-89.5256,-148.6948,1092.6458,-371.8654,-176.5844,2.4989,0.1491,1.710007535,2.25175346,0.582233217
117,71,-2.445,-2.781902,-89.5256,-116.5892,1144.6561,-370.4421,-177.2912,3.3196,0.1602,1.657872308,2.284030117,0.583807118
117,72,-2.445,-2.781902,-89.5256,-116.6093,1174.5859,-369.018,-177.2808,3.3103,0.1564,1.627931983,2.284010203,0.585244013
117,73,-2.445,-2.781902,-89.5256,-116.6148,1205.4867,-367.5916,-177.6349,3.3118,0.138,1.596976223,2.284013703,0.586676311
117,74,-2.445,-2.781902,-89.5256,-116.6147,1236.2947,-366.3856,-177.9371,3.311,0.1202,1.566152358,2.284012843,0.587852799
117,75,-2.445,-2.781902,-89.5256,-116.616,1267.0212,-365.3282,-178.2188,3.3092,0.1037,1.535388561,2.284007408,0.588953654
117,76,-2.445,-2.781902,-89.5256,-116.6143,1297.5941,-364.3968,-178.4362,3.307,0.0911,1.504788506,2.284000677,0.589865892
117,77,-2.445,-2.781902,-89.5256,-116.6131,1328.3665,-363.5837,-178.74,3.3042,0.0725,1.473957605,2.283989886,0.5907155
117,78,-2.445,-2.781902,-89.5256,-116.6303,1358.6366,-362.9399,-178.8557,3.3028,0.0656,1.443652244,2.283983811,0.591398768
117,79,-2.445,-2.781902,-89.5256,-116.5487,1389.4008,-362.2374,-179.1193,3.3433,0.0521,1.412908734,2.284091512,0.592034539
117,80,-2.445,-2.781902,-89.5256,-115.6829,1419.4277,-361.8594,-179.1424,3.6682,0.055,1.382851634,2.284996969,0.592461328
117,81,-2.445,-2.781902,-89.5256,-114.3215,1449.9873,-361.5225,-179.3563,4.1936,0.0478,1.3522624,2.286453493,0.592801044
117,82,-2.445,-2.781902,-89.5256,-114.3009,1480.2186,-361.2218,-179.4286,4.1922,0.0416,1.322052279,2.286458315,0.593083085
117,83,-2.445,-2.781902,-89.5256,-114.2937,1510.7925,-360.9173,-179.6298,4.1945,0.0273,1.291487871,2.28646916,0.593367017
117,84,-2.445,-2.781902,-89.5256,-114.3058,1541.0309,-360.8545,-179.7329,4.1963,0.0202,1.261211145,2.286472802,0.593472857
117,85,-2.445,-2.781902,-89.5256,-114.2951,1571.2146,-360.7504,-179.7952,4.1953,0.0162,1.231036255,2.286474655,0.593573633
117,86,-2.445,-2.781902,-89.5256,-84.2265,1578.4783,-362.9867,-179.9204,4.1998,0.0089,1.223727434,2.316476923,0.591396771
117,87,-2.445,-2.781902,-89.5256,-84.2608,1548.0648,-363.0879,-179.7893,4.1982,0.016,1.254085918,2.31647449,0.591296154
117,88,-2.445,-2.781902,-89.5256,-84.2794,1517.7526,-363.2181,-179.6946,4.198,0.0226,1.284357953,2.316471609,0.591194891
117,89,-2.445,-2.781902,-89.5256,-84.2912,1487.3091,-363.3378,-179.5014,4.1946,0.0369,1.314876287,2.316463022,0.5909522
117,90,-2.445,-2.781902,-89.5256,-84.3058,1456.9391,-363.689,-179.3867,4.193,0.0443,1.345204752,2.316455596,0.590669426
117,91,-2.445,-2.781902,-89.5256,-84.2998,1426.4843,-364.0214,-179.2015,4.1866,0.0578,1.375709641,2.316439579,0.590283704
117,92,-2.445,-2.781902,-89.5256,-84.3339,1396.1031,-364.4885,-179.0742,4.1825,0.0679,1.406066493,2.316426437,0.589834161
117,93,-2.445,-2.781902,-89.5256,-84.3519,1365.5648,-364.9877,-178.8566,4.1727,0.0826,1.436658218,2.316397645,0.58929189
117,94,-2.445,-2.781902,-89.5256,-84.3892,1335.1956,-365.6134,-178.7167,4.1631,0.0933,1.467040171,2.316376916,0.588657724
117,95,-2.445,-2.781902,-89.5256,-84.4582,1304.4714,-366.3152,-178.4402,4.1439,0.1154,1.497796516,2.316324604,0.587928328
117,96,-2.445,-2.781902,-89.5256,-84.4459,1274.1345,-367.1374,-178.3007,4.1351,0.121,1.528172597,2.316296619,0.587083561
117,97,-2.445,-2.781902,-89.5256,-84.5178,1243.2555,-368.0528,-177.9553,4.1023,0.1446,1.559112635,2.316210491,0.586118023
117,98,-2.445,-2.781902,-89.5256,-84.5954,1212.9056,-369.1077,-177.7959,4.0875,0.1582,1.589522703,2.316171071,0.585026722
117,99,-2.445,-2.781902,-89.5256,-85.876,1181.676,-370.3234,-177.316,3.5893,0.1675,1.620837642,2.314794055,0.583805128
117,100,-2.445,-2.781902,-89.5256,-86.6111,1151.5217,-371.7526,-177.2697,3.3158,0.1583,1.650950426,2.31402369,0.582398196
117,101,-2.445,-2.781902,-89.5256,-86.5824,1143.772,-372.1061,-177.2767,3.3145,0.1584,1.6587516,2.314030117,0.582023564
117,102,-2.445,-2.781902,-89.5256,-54.8,1143.2146,-374.3118,-177.4145,4.0259,0.1865,1.659253908,2.345990942,0.579881545
117,103,-2.445,-2.781902,-89.5256,-54.7237,1173.3351,-372.9682,-177.4549,4.0442,0.1787,1.629182241,2.346048646,0.581249483
117,104,-2.445,-2.781902,-89.5256,-54.6528,1204.1727,-371.6705,-177.7843,4.0881,0.1593,1.598295536,2.34616437,0.582566663
117,105,-2.445,-2.781902,-89.5256,-54.5573,1234.7854,-370.5901,-178.0229,4.1075,0.1415,1.567653274,2.346225332,0.583662726
117,106,-2.445,-2.781902,-89.5256,-54.5025,1265.4478,-369.6263,-178.2983,4.134,0.1225,1.536911726,2.346293889,0.584672525
117,107,-2.445,-2.781902,-89.5256,-54.4748,1296.0624,-368.7258,-178.5096,4.1482,0.1098,1.506319869,2.346337665,0.585516635
117,108,-2.445,-2.781902,-89.5256,-54.4449,1326.5422,-368.0085,-178.7168,4.1615,0.0958,1.475763982,2.346375769,0.58629251
117,109,-2.445,-2.781902,-89.5256,-54.3794,1357.052,-367.3779,-178.9051,4.1731,0.079,1.44524133,2.346403913,0.5869251
117,110,-2.445,-2.781902,-89.5256,-54.3708,1387.5049,-366.7729,-179.0659,4.1797,0.0694,1.414796406,2.346425449,0.587512547
117,111,-2.445,-2.781902,-89.5256,-54.3648,1417.9548,-366.3468,-179.2409,4.1861,0.0568,1.384312152,2.346443026,0.587961342
117,112,-2.445,-2.781902,-89.5256,-54.3479,1448.2828,-365.9217,-179.3673,4.191,0.0474,1.353966527,2.34645427,0.588390062
117,113,-2.445,-2.781902,-89.5256,-54.3104,1478.8104,-365.6094,-179.5487,4.1944,0.033,1.323455422,2.346465174,0.58867314
117,114,-2.445,-2.781902,-89.5256,-54.3214,1509.149,-365.2961,-179.6575,4.1958,0.0263,1.293142257,2.346470608,0.58895226
117,115,-2.445,-2.781902,-89.5256,-54.3328,1539.585,-365.3225,-179.8577,4.1988,0.0115,1.262608335,2.346476168,0.589066946
117,116,-2.445,-2.781902,-89.5256,-54.328,1569.8657,-365.154,-179.9436,4.1989,0.0056,1.232359999,2.346477227,0.589166676
117,117,-2.445,-2.781902,-89.5256,-21.8977,1569.5988,-367.7449,-179.8216,5.1321,0.0215,1.232589384,2.379054953,0.58664101
117,118,-2.445,-2.781902,-89.5256,-21.8961,1539.4116,-367.8057,-179.7662,5.1252,0.0217,1.262741514,2.379050018,0.586550519
117,119,-2.445,-2.781902,-89.5256,-21.9172,1509.0967,-367.8522,-179.6404,5.1203,0.0323,1.29308001,2.379033464,0.586450532
117,120,-2.445,-2.781902,-89.5256,-21.9137,1478.694,-368.1061,-179.4958,5.1103,0.0438,1.323484125,2.379006609,0.586197857
117,121,-2.445,-2.781902,-89.5256,-21.9364,1448.4878,-368.3724,-179.4302,5.1049,0.0505,1.353666074,2.378993103,0.585944458
117,122,-2.445,-2.781902,-89.5256,-22.9461,1417.9601,-368.6528,-179.2336,4.7181,0.0637,1.384210061,2.377921832,0.58564437
117,123,-2.445,-2.781902,-89.5256,-24.1197,1387.8635,-368.9557,-179.1887,4.2639,0.0612,1.414332725,2.376659887,0.585309428
117,124,-2.445,-2.781902,-89.5256,-24.3697,1357.1573,-369.5574,-178.9422,4.1752,0.0763,1.44502049,2.376409854,0.584739471
117,125,-2.445,-2.781902,-89.5256,-24.3673,1326.922,-370.1558,-178.8471,4.1697,0.0833,1.475273933,2.376396189,0.584117949
117,126,-2.445,-2.781902,-89.5256,-24.4483,1296.2158,-370.8729,-178.558,4.1546,0.105,1.506058522,2.376348974,0.583343582
117,127,-2.445,-2.781902,-89.5256,-24.4959,1265.7966,-371.713,-178.4062,4.1451,0.1154,1.536474815,2.376317677,0.582515812
117,128,-2.445,-2.781902,-89.5256,-24.5314,1235.0275,-372.701,-178.1066,4.1186,0.1366,1.567289019,2.37624996,0.581510584
117,129,-2.445,-2.781902,-89.5256,-24.6379,1204.3682,-373.721,-177.8322,4.0919,0.1568,1.598023428,2.376179571,0.580430959
117,130,-2.445,-2.781902,-89.5256,-24.6669,1173.5691,-375.0438,-177.5361,4.0596,0.1733,1.628830194,2.376088911,0.579135538
117,131,-2.445,-2.781902,-89.5256,-24.8046,1143.3622,-376.2843,-177.4048,4.0246,0.1836,1.659143013,2.375994242,0.577774854
117,132,-2.445,-2.781902,-89.5256,-24.8215,1142.3108,-376.4445,-177.4137,4.0259,0.1821,1.660132223,2.375990942,0.577729953
117,133,-2.445,-2.781902,-89.5256,5.2346,1141.4838,-378.6036,-177.4128,4.0252,0.1848,1.661010538,2.405990942,0.575578362
117,134,-2.445,-2.781902,-89.5256,5.7566,1171.8115,-377.3258,-177.5312,4.2597,0.1846,1.630717265,2.406639824,0.576873826
117,135,-2.445,-2.781902,-89.5256,7.3282,1203.0962,-376.2182,-178.0426,4.8651,0.1682,1.59932462,2.408319108,0.578032373
117,136,-2.445,-2.781902,-89.5256,7.4004,1233.424,-375.2371,-178.1717,4.896,0.157,1.568979741,2.40839895,0.579016043
117,137,-2.445,-2.781902,-89.5256,7.5894,1264.1921,-374.3384,-178.4826,4.9613,0.1324,1.538133454,2.408589157,0.579928334
117,138,-2.445,-2.781902,-89.5256,7.6954,1294.5327,-373.5684,-178.597,4.9819,0.122,1.507816097,2.40865062,0.580688374
117,139,-2.445,-2.781902,-89.5256,7.7665,1325.1907,-372.8642,-178.8434,5.0283,0.1035,1.477135416,2.408778629,0.581378968
117,140,-2.445,-2.781902,-89.5256,7.8578,1355.4478,-372.331,-178.9552,5.0454,0.0914,1.446837664,2.408824473,0.581948864
117,141,-2.445,-2.781902,-89.5256,7.9054,1386.024,-371.7882,-179.1559,5.0747,0.0765,1.416277664,2.408908009,0.582467912
117,142,-2.445,-2.781902,-89.5256,7.989,1416.266,-371.4168,-179.2623,5.086,0.0647,1.385993456,2.408940351,0.582871551
117,143,-2.445,-2.781902,-89.5256,8.0211,1446.7319,-371.0434,-179.4319,5.1048,0.0513,1.355518648,2.408992768,0.583250717
117,144,-2.445,-2.781902,-89.5256,7.9894,1476.9812,-370.8307,-179.5337,5.1134,0.0443,1.325243697,2.409013137,0.583504346
117,145,-2.445,-2.781902,-89.5256,8.1678,1507.6777,-370.2417,-179.6699,5.1181,0.0263,1.294793778,2.409041635,0.583748703
117,146,-2.445,-2.781902,-89.5256,8.0648,1537.8035,-370.3312,-179.781,5.1247,0.0225,1.264525546,2.409052091,0.583857028
117,147,-2.445,-2.781902,-89.5256,8.0672,1567.9608,-370.3707,-179.8831,5.1281,0.0123,1.234267521,2.409059914,0.583946902
117,148,-2.445,-2.781902,-89.5256,38.1794,1571.7622,-373.0192,-179.9587,5.1292,0.0082,1.230468909,2.439064802,0.581265001
117,149,-2.445,-2.781902,-89.5256,38.0994,1541.3898,-373.2576,-179.8836,5.1328,0.0099,1.260693827,2.439059681,0.581179069
117,150,-2.445,-2.781902,-89.5256,38.0651,1511.0148,-373.2322,-179.7127,5.126,0.0263,1.291144683,2.43904551,0.581089094
117,151,-2.445,-2.781902,-89.5256,38.0581,1480.6947,-373.501,-179.6142,5.1208,0.0344,1.321430695,2.439028145,0.580850124
117,152,-2.445,-2.781902,-89.5256,38.0752,1450.3401,-373.6094,-179.4547,5.1096,0.0452,1.351847356,2.43899924,0.580603081
117,153,-2.445,-2.781902,-89.5256,37.9756,1419.9681,-374.0584,-179.3394,5.0973,0.061,1.382182685,2.438965656,0.580245831
117,154,-2.445,-2.781902,-89.5256,37.9935,1389.6013,-374.4048,-179.1949,5.0823,0.0688,1.412576769,2.438921278,0.579854938
117,155,-2.445,-2.781902,-89.5256,37.8664,1359.1685,-374.9553,-179.0468,5.062,0.0854,1.44299127,2.438864424,0.579362407
117,156,-2.445,-2.781902,-89.5256,37.8484,1328.7711,-375.4454,-178.8862,5.0375,0.0971,1.4734248,2.438798018,0.578811147
117,157,-2.445,-2.781902,-89.5256,37.7176,1298.3177,-376.0631,-178.7021,5.0043,0.1146,1.503925383,2.4387093,0.578158612
117,158,-2.445,-2.781902,-89.5256,37.6715,1267.8364,-376.7881,-178.5175,4.9692,0.1266,1.534428218,2.438612507,0.577419414
117,159,-2.445,-2.781902,-89.5256,37.5028,1237.2882,-377.5597,-178.2729,4.917,0.1495,1.565075161,2.438471588,0.576571326
117,160,-2.445,-2.781902,-89.5256,37.4136,1206.6903,-378.5744,-178.0721,4.8724,0.1628,1.595636443,2.438343324,0.575600158
117,161,-2.445,-2.781902,-89.5256,37.1588,1175.8617,-379.6468,-177.7425,4.7864,0.1885,1.626526836,2.43810812,0.574491736
117,162,-2.445,-2.781902,-89.5256,37.03,1145.6976,-380.8633,-177.6537,4.7346,0.1979,1.656742502,2.437976193,0.573248987
117,163,-2.445,-2.781902,-89.5256,37.0319,1141.2518,-381.0364,-177.6419,4.7302,0.1944,1.661230576,2.437956596,0.573064356
117,164,-2.445,-2.781902,-89.5256,67.0251,1140.3492,-383.6097,-177.6451,4.7342,0.1981,1.662115686,2.467956596,0.570544356
117,165,-2.445,-2.781902,-89.5256,67.1998,1170.833,-382.4089,-177.8167,4.81,0.1822,1.631672965,2.468165573,0.571761658
117,166,-2.445,-2.781902,-89.5256,67.3149,1201.4393,-381.3607,-178.0836,4.8742,0.1647,1.60096659,2.468344713,0.572875442
117,167,-2.445,-2.781902,-89.5256,67.4592,1232.0867,-380.4318,-178.3305,4.9317,0.1448,1.570291149,2.468498566,0.573815374
117,168,-2.445,-2.781902,-89.5256,67.6635,1262.7535,-379.4944,-178.5563,4.9765,0.1247,1.539658369,2.46863241,0.574685186
117,169,-2.445,-2.781902,-89.5256,67.6875,1293.1243,-378.8527,-178.7309,5.0092,0.1121,1.509198467,2.468721198,0.57539996
117,170,-2.445,-2.781902,-89.5256,67.8234,1323.7388,-378.2104,-178.9795,5.0513,0.0903,1.478524331,2.468833763,0.576074936
117,171,-2.445,-2.781902,-89.5256,67.8144,1354.0521,-377.6302,-179.0621,5.0634,0.0859,1.44828081,2.468871407,0.576608173
117,172,-2.445,-2.781902,-89.5256,67.9683,1384.5736,-377.1736,-179.2869,5.0996,0.0645,1.417674267,2.468970947,0.577119295
117,173,-2.445,-2.781902,-89.5256,68.3157,1414.7123,-376.7661,-179.3048,5.2439,0.0657,1.387608175,2.469373742,0.577463428
117,174,-2.445,-2.781902,-89.5256,69.2913,1445.1372,-376.518,-179.4827,5.602,0.0504,1.357126179,2.470363087,0.577744107
117,175,-2.445,-2.781902,-89.5256,69.262,1475.2996,-376.3295,-179.5471,5.6105,0.0463,1.326948087,2.470384028,0.577970223
117,176,-2.445,-2.781902,-89.5256,69.3257,1505.5928,-376.1226,-179.6645,5.6181,0.0349,1.296631142,2.470418484,0.578194926
117,177,-2.445,-2.781902,-89.5256,69.4005,1535.9712,-376.0005,-179.79,5.6292,0.0206,1.266274007,2.470447838,0.578297733
117,178,-2.445,-2.781902,-89.5256,69.3746,1566.1263,-375.9257,-179.8463,5.633,0.0169,1.236117695,2.470455867,0.578378524
117,179,-2.445,-2.781902,-89.5256,99.264,1573.4098,-379.5183,-179.9193,5.5804,0.0128,1.228824776,2.500310192,0.574795323
117,180,-2.445,-2.781902,-89.5256,99.321,1542.9722,-379.5513,-179.7912,5.5855,0.0185,1.259181936,2.500321575,0.574793128
117,181,-2.445,-2.781902,-89.5256,99.2617,1512.5782,-379.5914,-179.6654,5.5908,0.0327,1.289539088,2.500332957,0.574790131
117,182,-2.445,-2.781902,-89.5256,99.2696,1482.2612,-379.5452,-179.5326,5.5972,0.0459,1.319896229,2.50034434,0.574786333
117,183,-2.445,-2.781902,-89.5256,99.238,1451.8389,-379.6263,-179.4117,5.6015,0.058,1.350253358,2.500355721,0.574781733
117,184,-2.445,-2.781902,-89.5256,99.2603,1421.8243,-379.699,-179.3536,5.5919,0.0635,1.38037534,2.500336243,0.574542232
117,185,-2.445,-2.781902,-89.5256,99.2368,1391.7565,-380.0872,-179.3536,5.5761,0.062,1.410392171,2.500302964,0.574197912
117,186,-2.445,-2.781902,-89.5256,99.1509,1361.2184,-380.5048,-179.1589,5.5428,0.0779,1.440926761,2.500196089,0.573766585
117,187,-2.445,-2.781902,-89.5256,99.0193,1330.9302,-380.9455,-179.0326,5.5127,0.0937,1.47126443,2.500116495,0.573278015
117,188,-2.445,-2.781902,-89.5256,98.9396,1300.4395,-381.4623,-178.8358,5.4612,0.1102,1.501799221,2.4999791,0.572704518
117,189,-2.445,-2.781902,-89.5256,98.7938,1270.0076,-382.1426,-178.6727,5.4164,0.1261,1.532247056,2.499852229,0.57204591
117,190,-2.445,-2.781902,-89.5256,98.5115,1239.2922,-382.8939,-178.4041,5.3224,0.1494,1.562983466,2.499592176,0.571300817
117,191,-2.445,-2.781902,-89.5256,98.0807,1209.1443,-383.7063,-178.3472,5.1491,0.1479,1.593131225,2.499106228,0.57047415
117,192,-2.445,-2.781902,-89.5256,97.2742,1178.0806,-384.6439,-177.9135,4.8334,0.1766,1.62430568,2.498240865,0.569485811
117,193,-2.445,-2.781902,-89.5256,97.1149,1147.6536,-385.7838,-177.7581,4.7951,0.1894,1.654728293,2.498127774,0.568350264
117,194,-2.445,-2.781902,-89.5256,97.0119,1139.4933,-386.0505,-177.637,4.7331,0.194,1.663000795,2.497956596,0.568024356
117,195,-2.445,-2.781902,-89.5256,127.964,1139.3105,-388.8353,-177.9282,5.1201,0.1912,1.663106486,2.529019432,0.565338036
117,196,-2.445,-2.781902,-89.5256,128.1756,1169.6877,-387.7591,-178.054,5.2206,0.1775,1.63277759,2.529293954,0.566400355
117,197,-2.445,-2.781902,-89.5256,128.5404,1200.6136,-386.7703,-178.4163,5.3458,0.1465,1.601788216,2.529642138,0.567405111
117,198,-2.445,-2.781902,-89.5256,128.7014,1230.8972,-386.5656,-178.5418,5.388,0.136,1.57145172,2.529773365,0.56765011
117,199,-2.445,-2.781902,-89.5256,128.6903,1261.2229,-386.5823,-178.6668,5.3866,0.1235,1.541109556,2.529761123,0.567659774
117,200,-2.445,-2.781902,-89.5256,128.6406,1291.5969,-386.5386,-178.7856,5.38,0.116,1.510767363,2.529748881,0.567668702
117,201,-2.445,-2.781902,-89.5256,128.6413,1321.9056,-386.5735,-178.911,5.3773,0.1026,1.480425143,2.529736638,0.567676894
117,202,-2.445,-2.781902,-89.5256,128.6537,1352.2339,-386.558,-179.0331,5.3717,0.0915,1.4500829,2.529724394,0.56768435
117,203,-2.445,-2.781902,-89.5256,128.6462,1382.5872,-386.5422,-179.1554,5.3666,0.0803,1.419740634,2.529712149,0.56769107
117,204,-2.445,-2.781902,-89.5256,128.6304,1412.8805,-386.5771,-179.282,5.3621,0.0659,1.38939835,2.529699904,0.567697053
117,205,-2.445,-2.781902,-89.5256,128.639,1443.1865,-386.616,-179.4072,5.3584,0.0558,1.359056048,2.529687658,0.5677023
117,206,-2.445,-2.781902,-89.5256,128.5866,1473.5443,-386.6088,-179.5288,5.3534,0.0468,1.328713732,2.529675411,0.567706811
117,207,-2.445,-2.781902,-89.5256,128.6343,1503.8486,-386.6313,-179.6551,5.3499,0.0319,1.298371404,2.529663164,0.567710585
117,208,-2.445,-2.781902,-89.5256,128.597,1534.2297,-386.5714,-179.7731,5.3442,0.0234,1.268029066,2.529650916,0.567713622
117,209,-2.445,-2.781902,-89.5256,128.6441,1564.5315,-386.6242,-179.9013,5.3368,0.0094,1.23768672,2.529638669,0.567715923
118,1,-2.045,-2.780279,-89.5021,-60.8257,1589.7156,-353.984,-179.9284,-2.153,-0.0051,1.212533974,1.938758643,0.600391225
118,2,-2.045,-2.780279,-89.5021,-60.8595,1559.0399,-354.1702,-179.7269,-2.1437,-0.0097,1.243114745,1.938775486,0.600257426
118,3,-2.045,-2.780279,-89.5021,-60.8762,1528.7251,-354.2687,-179.6107,-2.1398,-0.0138,1.273435391,1.938784234,0.600125444
118,4,-2.045,-2.780279,-89.5021,-60.8441,1498.058,-354.5003,-179.3638,-2.1249,-0.0231,1.304121791,1.938824044,0.599873438
118,5,-2.045,-2.780279,-89.5021,-60.8158,1467.5951,-354.9038,-179.2151,-2.1147,-0.0271,1.334547994,1.938853832,0.599507184
118,6,-2.045,-2.780279,-89.5021,-60.7576,1436.9504,-355.3147,-178.9627,-2.0869,-0.0362,1.365240691,1.938930195,0.599054178
118,7,-2.045,-2.780279,-89.5021,-60.7003,1406.5669,-355.8572,-178.8113,-2.0686,-0.0411,1.395653559,1.938978515,0.598482369
118,8,-2.045,-2.780279,-89.5021,-60.5399,1375.7174,-356.5825,-178.5168,-2.0211,-0.0531,1.42648284,1.939114805,0.59783058
118,9,-2.045,-2.780279,-89.5021,-60.5151,1345.4762,-357.2335,-178.3772,-2.0004,-0.0557,1.456837221,1.939172396,0.597046861
118,10,-2.045,-2.780279,-89.5021,-61.4291,1314.6436,-358.1268,-178.0594,-2.3586,-0.0806,1.487711779,1.938177808,0.596138249
118,11,-2.045,-2.780279,-89.5021,-63.6063,1284.1721,-359.2973,-177.8717,-3.1853,-0.119,1.518206385,1.935874427,0.594947508
118,12,-2.045,-2.780279,-89.5021,-64.291,1253.6615,-360.5278,-177.6667,-3.4229,-0.1334,1.548745616,1.935202983,0.593691774
118,13,-2.045,-2.780279,-89.5021,-63.7055,1223.0865,-361.8053,-177.4445,-3.2198,-0.1435,1.579340235,1.935765558,0.592408401
118,14,-2.045,-2.780279,-89.5021,-62.6493,1192.3418,-363.1437,-177.1529,-2.8237,-0.1416,1.61013032,1.936866633,0.591063097
118,15,-2.045,-2.780279,-89.5021,-62.6928,1161.4912,-364.8246,-176.8113,-2.8375,-0.1599,1.641033877,1.936825067,0.589350283
118,16,-2.045,-2.780279,-89.5021,-62.9162,1138.6478,-366.0908,-176.7338,-2.926,-0.168,1.663949095,1.936583889,0.588022261
118,17,-2.045,-2.780279,-89.5021,-31.4496,1101.5853,-366.9689,-176.4011,-2.353,-0.145,1.701076408,1.968172964,0.587119088
118,18,-2.045,-2.780279,-89.5021,-29.3799,1131.7549,-365.2265,-176.4919,-1.5397,-0.0943,1.670925621,1.970434717,0.589005069
118,19,-2.045,-2.780279,-89.5021,-29.4972,1162.629,-363.4722,-176.8519,-1.5785,-0.0846,1.639980826,1.97034298,0.59079073
118,20,-2.045,-2.780279,-89.5021,-29.7014,1193.3591,-361.9195,-177.1448,-1.669,-0.083,1.609202774,1.970088648,0.592344678
118,21,-2.045,-2.780279,-89.5021,-30.0067,1224.2377,-360.503,-177.4907,-1.7796,-0.0773,1.578268862,1.969782941,0.593776054
118,22,-2.045,-2.780279,-89.5021,-30.1908,1254.9407,-359.173,-177.7524,-1.8575,-0.0715,1.547552969,1.969569038,0.595085288
118,23,-2.045,-2.780279,-89.5021,-30.3864,1285.7552,-358.0947,-178.074,-1.93,-0.0638,1.516679842,1.969363731,0.596202274
118,24,-2.045,-2.780279,-89.5021,-30.5044,1316.2366,-356.9967,-178.2469,-1.9762,-0.0579,1.486207252,1.969242265,0.597262904
118,25,-2.045,-2.780279,-89.5021,-30.6258,1347.0303,-356.1476,-178.5537,-2.0288,-0.0501,1.455364351,1.969093876,0.598132115
118,26,-2.045,-2.780279,-89.5021,-30.6712,1377.3885,-355.3269,-178.6855,-2.0551,-0.0452,1.4250041,1.969024899,0.598947543
118,27,-2.045,-2.780279,-89.5021,-30.7941,1408.1306,-354.7222,-178.9846,-2.0907,-0.0348,1.394182845,1.968922414,0.599597499
118,28,-2.045,-2.780279,-89.5021,-30.838,1438.3828,-354.2259,-179.0986,-2.105,-0.0315,1.363883561,1.968882995,0.600186139
118,29,-2.045,-2.780279,-89.5021,-30.843,1469.2439,-353.6679,-179.3893,-2.1289,-0.0229,1.333054255,1.968819081,0.600636516
118,30,-2.045,-2.780279,-89.5021,-30.8608,1499.5361,-353.3078,-179.5009,-2.1366,-0.0189,1.302746222,1.96879808,0.601011523
118,31,-2.045,-2.780279,-89.5021,-29.8643,1530.2539,-353.084,-179.7852,-1.7461,-0.0059,1.271965878,1.969876941,0.601293282
118,32,-2.045,-2.780279,-89.5021,-28.7914,1560.2451,-352.9874,-179.7897,-1.3436,-0.0039,1.241957879,1.971006526,0.601451517
118,33,-2.045,-2.780279,-89.5021,-28.0144,1590.2983,-352.8077,-179.7884,-1.0506,-0.0067,1.211952481,1.971822485,0.601594101
118,34,-2.045,-2.780279,-89.5021,2.1268,1579.5062,-352.3888,-179.9483,-0.9842,0.0038,1.222610783,2.002002349,0.602069706
118,35,-2.045,-2.780279,-89.5021,2.1657,1549.2095,-352.4062,-179.8167,-0.9811,-0.0034,1.2529589,2.002013945,0.601939078
118,36,-2.045,-2.780279,-89.5021,2.158,1518.6305,-352.5761,-179.6105,-0.9741,-0.0061,1.283538693,2.002031976,0.601809588
118,37,-2.045,-2.780279,-89.5021,2.2006,1488.1329,-352.9133,-179.4386,-0.9629,-0.0104,1.314024798,2.002063052,0.601489827
