group_id,point_id,x,y,z,rx,ry,rz,speed,comment
118,89,1.582530626,2.097075673,0.59414203,-1.571076525,-0.016257785,-3.124347615,80,
118,90,1.551802057,2.096911519,0.595427838,-1.571123586,-0.015812886,-3.120886489,80,
118,91,1.520982301,2.096757955,0.596522469,-1.571168299,-0.015180072,-3.117075139,80,
118,92,1.490451713,2.096648578,0.597551092,-1.571206076,-0.014535923,-3.113389292,80,
118,93,1.459653142,2.096529434,0.59838863,-1.571239735,-0.013471131,-3.108673349,80,
118,94,1.429271675,2.096462978,0.599176095,-1.571260402,-0.012694611,-3.105019035,80,
118,95,1.398528897,2.096377596,0.599802839,-1.571264902,-0.010991773,-3.098951457,80,
118,96,1.368202045,2.096335935,0.600365508,-1.571264204,-0.010163484,-3.095550426,80,
118,97,1.337495586,2.096280227,0.600805695,-1.571727353,-0.018070717,-3.090116794,80,
118,98,1.307152326,2.09625646,0.601161684,-1.572351313,-0.027184612,-3.084444064,80,
118,99,1.276531437,2.09623157,0.601417687,-1.572353984,-0.025437318,-3.080398389,80,
118,100,1.246126158,2.096219736,0.601544249,-1.572157314,-0.022786915,-3.081931652,80,
118,101,1.215847782,2.096211072,0.601671169,-1.570949058,-0.002564267,-3.082101371,80,
118,102,1.218929775,2.130850892,0.600976078,-1.571101863,-0.004967994,-3.080088828,80,
118,103,1.24914861,2.130854282,0.600862637,-1.571204851,-0.007541168,-3.087327569,80,
118,104,1.279367443,2.130857672,0.600748897,-1.57124855,-0.009301311,-3.092917021,80,
118,105,1.310096547,2.130885487,0.600495621,-1.571265057,-0.011292519,-3.10008988,80,
118,106,1.340359388,2.130895747,0.600178924,-1.571266864,-0.012153058,-3.102857008,80,
118,107,1.371078372,2.130941905,0.599755695,-1.571012367,-0.006505328,-3.108564799,80,
118,108,1.401358665,2.130958063,0.599254559,-1.570520068,0.008470351,-3.108970297,80,
118,109,1.432121071,2.129697317,0.598701217,-1.57048544,0.011332825,-3.114189235,80,
118,110,1.462203011,2.127474477,0.597997763,-1.570517668,0.011045978,-3.116377418,80,
118,111,1.492994969,2.126642704,0.59712068,-1.570588367,0.010300201,-3.121420678,80,
118,112,1.52330773,2.126712657,0.596088191,-1.570612956,0.010097865,-3.123439591,80,
118,113,1.55431786,2.126898333,0.594931527,-1.57066569,0.009602038,-3.127997103,80,
118,114,1.584709648,2.127003018,0.593616792,-1.570685423,0.009476701,-3.129894051,80,
118,115,1.615862754,2.12724893,0.592138379,-1.570731334,0.009191873,-3.134525392,80,
118,116,1.646722233,2.127459515,0.590517122,-1.570746105,0.009149692,-3.136108548,80,
118,117,1.677753649,2.127732248,0.588607323,-1.5707674,0.009084323,-3.138413044,80,
