group_id,point_id,q1,q2,q3,q4,q5,q6,collision_detected
105,121,-1.789193119,-0.501204669,1.92683731,-3.05349773,-1.534621234,-0.218097275,FALSE
105,122,-1.782677238,-0.497560163,1.869990706,-2.996965422,-1.532936169,-0.211643696,FALSE
105,123,-1.775940213,-0.492060237,1.810154321,-2.93749298,-1.532481615,-0.204980075,FALSE
105,124,-1.769516449,-0.483596086,1.748905748,-2.880337506,-1.532246577,-0.19861101,FALSE
105,125,-1.763588131,-0.472832593,1.684886129,-2.821651687,-1.531818224,-0.19274038,FALSE
105,126,-1.757799273,-0.458900552,1.620852417,-2.769097449,-1.53182288,-0.186975207,FALSE
105,127,-1.748643842,-0.443700807,1.549901124,-2.706565165,-1.539726071,-0.177833326,FALSE
105,128,-1.73918328,-0.425079109,1.479565311,-2.65256334,-1.549426259,-0.16835394,FALSE
105,129,-1.733476434,-0.404134861,1.404377374,-2.592862148,-1.55185149,-0.162663154,FALSE
105,130,-1.729100367,-0.380341007,1.329248243,-2.539590114,-1.55189696,-0.1582951,FALSE
105,131,-1.724900719,-0.353871438,1.247356556,-2.479578382,-1.552070468,-0.154109935,FALSE
105,132,-1.720944542,-0.324416576,1.163172607,-2.422796263,-1.552167195,-0.150158813,FALSE
105,133,-1.717112467,-0.291292743,1.070604122,-2.359325531,-1.552447071,-0.146334268,FALSE
105,134,-1.713489671,-0.254117152,0.972007159,-2.2953726,-1.552664253,-0.142714353,FALSE
105,135,-1.710000157,-0.211395153,0.862087614,-2.225045049,-1.552981853,-0.139227112,FALSE
105,136,-1.70667033,-0.16120098,0.737280996,-2.147522873,-1.553303116,-0.135897846,FALSE
105,137,-1.703521577,-0.099692701,0.589254113,-2.058739205,-1.553539605,-0.132748669,FALSE
105,138,-1.736049289,-0.144383606,0.699363135,-2.124180171,-1.533054479,-0.165373529,FALSE
105,139,-1.740027088,-0.1967948,0.827962235,-2.202221643,-1.532776999,-0.169354001,FALSE
105,140,-1.744222576,-0.241245528,0.94078374,-2.273067984,-1.53243055,-0.173551064,FALSE
105,141,-1.748666545,-0.279972286,1.043788637,-2.341160911,-1.53197652,-0.177993229,FALSE
105,142,-1.75327484,-0.314028313,1.136632192,-2.40245007,-1.531671479,-0.182599609,FALSE
105,143,-1.758111943,-0.344390834,1.224055022,-2.463025797,-1.53138745,-0.187429518,FALSE
105,144,-1.763209225,-0.371656891,1.305625262,-2.520252063,-1.531097371,-0.192519303,FALSE
105,145,-1.768526545,-0.396017678,1.382999099,-2.576379951,-1.530937749,-0.197824676,FALSE
105,146,-1.774182597,-0.41780198,1.457548271,-2.633125346,-1.530686899,-0.203461465,FALSE
105,147,-1.780085061,-0.437191076,1.527721411,-2.686591524,-1.530609824,-0.20934725,FALSE
105,148,-1.786353559,-0.453855169,1.597249012,-2.744663177,-1.530491897,-0.215577078,FALSE
105,149,-1.792973554,-0.468642783,1.661996995,-2.796986243,-1.530448066,-0.222174776,FALSE
105,150,-1.801375749,-0.479709899,1.72822552,-2.859021865,-1.52771429,-0.230528586,FALSE
105,151,-1.814678801,-0.489242928,1.78905838,-2.911087074,-1.516767529,-0.24390912,FALSE
105,152,-1.824574444,-0.493864788,1.852201831,-2.978218614,-1.513662269,-0.253708466,FALSE
105,153,-1.831707329,-0.498879938,1.902960459,-3.024798418,-1.515231217,-0.260803955,FALSE
105,154,-1.876489154,-0.492285139,1.879683691,-3.003140286,-1.489687477,-0.306020687,FALSE
105,155,-1.864086057,-0.489176214,1.817878644,-2.936586465,-1.493987519,-0.293708151,FALSE
105,156,-1.851184558,-0.481866982,1.756703794,-2.879224079,-1.500730967,-0.280752802,FALSE
105,157,-1.839148414,-0.472111442,1.6935172,-2.822075497,-1.507344376,-0.268644284,FALSE
105,158,-1.829314336,-0.459178983,1.629440046,-2.768391381,-1.510925475,-0.258765233,FALSE
105,159,-1.821833043,-0.443782227,1.561630577,-2.711179397,-1.510770053,-0.251329107,FALSE
105,160,-1.814735211,-0.425457527,1.494151377,-2.660783951,-1.510686767,-0.244238193,FALSE
105,161,-1.807339651,-0.405519365,1.419134183,-2.599372186,-1.512167023,-0.236864691,FALSE
105,162,-1.801126306,-0.382417089,1.344913712,-2.546393953,-1.511824086,-0.230660776,FALSE
105,163,-1.794454338,-0.356626544,1.263963097,-2.486889586,-1.51334048,-0.223986317,FALSE
105,164,-1.788392268,-0.32719299,1.17944806,-2.42890664,-1.514197378,-0.217920718,FALSE
105,165,-1.782647512,-0.294484971,1.089104595,-2.368342077,-1.515016069,-0.21217065,FALSE
105,166,-1.777195829,-0.257815447,0.991334083,-2.304286767,-1.515799245,-0.206711964,FALSE
105,167,-1.772015364,-0.21609385,0.88366666,-2.235363571,-1.516549361,-0.201522847,FALSE
105,168,-1.767086386,-0.167436586,0.761907951,-2.159263642,-1.517268651,-0.196583636,FALSE
105,169,-1.76239103,-0.108084588,0.617768241,-2.071458056,-1.517959155,-0.191876528,FALSE
