group_id,point_id,q1,q2,q3,q4,q5,q6,is_discontinuous
104,91,-1.71599104152754,-0.360852885421191,1.59125123375298,-2.82543447879666,-1.29238118963075,-0.150731647000641,0
104,92,-1.71206134607336,-0.350317058565106,1.52518145527581,-2.76220191640612,-1.29120338965685,-0.146776621785881,0
104,93,-1.70839718731458,-0.336191533975679,1.45703271956833,-2.70284372151706,-1.2898781116933,-0.143069402639306,0
104,94,-1.70485035664788,-0.319003235012506,1.38602253665904,-2.64470979976801,-1.28883882615013,-0.139456797465978,0
104,95,-1.68992998796085,-0.303661521756317,1.30847622836061,-2.57812873708361,-1.32746816496965,-0.122717970385847,0
104,96,-1.68164470870322,-0.280874636854489,1.23129576296218,-2.52591272106295,-1.34541473272925,-0.113696932738612,0
104,97,-1.67747422312836,-0.254862311475716,1.1458398344962,-2.46086156061869,-1.35011720338229,-0.109312617803709,0
104,98,-1.67493182519975,-0.224291976089923,1.05645193470354,-2.39947556505741,-1.3495993008068,-0.10672665760411,0
104,99,-1.67519266527209,-0.189024746362752,0.956844277851234,-2.327816905802,-1.33895091225333,-0.107255442019515,0
104,100,-1.67496404679833,-0.14786688446465,0.847055470434529,-2.25336492222118,-1.33013285197109,-0.107252775464322,0
104,101,-1.67372658688002,-0.099272882233398,0.723164457700594,-2.17444504076627,-1.3253501748267,-0.106098473919519,0
104,102,-1.6725492950527,-0.038716489852674,0.574207723573604,-2.08241365715029,-1.32056010659216,-0.105022779492843,0
104,103,-1.67058203208312,0.046945032663785,0.371170861676965,-1.96200133079148,-1.31929686322718,-0.103050354988021,0
104,104,-1.70149912710952,0.088382238594745,0.29368668615848,-1.91038518926091,-1.28076418762877,-0.136440323568386,0
104,105,-1.70467299922257,-0.011670347726962,0.530389452359284,-2.05201544066101,-1.27996416600006,-0.139781524253872,0
104,106,-1.70749717769961,-0.07626282905259,0.690925548298058,-2.15334608675209,-1.28118047328885,-0.142676037567809,0
104,107,-1.71049218302567,-0.126391741532317,0.819050113754684,-2.23407314736867,-1.28225747661001,-0.14575129922519,0
104,108,-1.71364740203514,-0.168299908556664,0.929704059791359,-2.3046604482718,-1.28328633903683,-0.148994250536004,0
104,109,-1.71700778796036,-0.204348496237383,1.02936337302069,-2.37049967039394,-1.28414322755064,-0.152456245077129,0
104,110,-1.7206630661876,-0.235486363740149,1.12126132827172,-2.43457378362783,-1.28455357929806,-0.156237395515524,0
104,111,-1.72433868036405,-0.262391017920179,1.20829101993144,-2.50112021375579,-1.28557080117912,-0.159993589059805,0
104,112,-1.72831590675446,-0.286481770933368,1.28741354603637,-2.55812393030536,-1.28624958846421,-0.164091877211569,0
104,113,-1.73405952812764,-0.306040494923884,1.36446875903674,-2.62157062198624,-1.281735240677,-0.17027136830813,0
104,114,-1.7499371694153,-0.318987443096739,1.43527007228808,-2.67697944820295,-1.24505545277681,-0.188972365880803,0
104,115,-1.75590676422368,-0.332110458976157,1.50485122785358,-2.7402388373716,-1.24290842220407,-0.195311614482681,0
104,116,-1.76110398987493,-0.342780759412302,1.57139627514945,-2.8035700726166,-1.24429126430488,-0.200594070054389,0
104,117,-1.7667442960831,-0.349368025434576,1.63576790610176,-2.87133099312478,-1.24528108256393,-0.206300985015808,0
104,118,-1.77273450358501,-0.354452533589316,1.69589530678653,-2.9317434402357,-1.2463511948728,-0.212412916313539,0
104,119,-1.78139552977029,-0.350564583311294,1.75589212602668,-3.01072325308554,-1.24090078090944,-0.221593535271736,0
104,120,-1.80299628048074,-0.335902852664949,1.8095814639211,-3.08612551981803,-1.20162889524262,-0.247272686247596,0
104,121,-1.82151177278448,-0.32035428836547,1.8593233199325,-3.15593702927034,-1.174379079133,-0.269366555934106,0
104,122,-1.84898428119295,-0.282664252817043,1.90366372714016,-3.25733134909714,-1.12618142104885,-0.303247314149577,0
104,123,-1.90178439172519,-0.201811883990871,1.92286686273429,-3.38003876148092,-1.01349909058619,-0.376936444700641,0
104,124,-2.02693796356188,0.13801350969899,1.65760486073911,-3.58635891992627,-0.582252229132534,-0.642901093449675,0
104,125,-2.0528597573549,0.261305343889655,1.50449007619583,-3.57980086755626,-0.451652673472926,-0.746414007116595,1
104,126,-1.92876893806474,-0.104731986931106,1.90451889736418,-3.48786632698809,-1.08082903015638,-0.393732331782662,1
