target_line,group_id,point_id,q1,q2,q3,q4,q5,q6,is_discontinuous,is_task_waypoint,source_point_id,waypoint_kind,speed,base_normal_error_mm,base_x_actual_mm,standoff_mm,base_height_mm,lift_mm
1,133,18,-2.329678859,-0.4481283379,1.279669166,-2.380520476,-1.62692565,-0.7589270325,0,0,,transition,10,0,-1610,10,652,0
1,133,19,-2.341568991,-0.4791127172,1.350697949,-2.412510564,-1.627406589,-0.7704864486,0,0,,transition,10,0,-1610,10,652,0
1,133,20,-2.353459122,-0.5100970965,1.421726732,-2.444500652,-1.627887527,-0.7820458647,0,1,5,task,10,0,-1610,10,652,0
1,133,21,-2.334143139,-0.4860175875,1.367577816,-2.420972018,-1.6280777,-0.7630652906,0,1,6,task,30,0,-1610,10,652,0
1,133,22,-2.315526238,-0.4607042658,1.310818541,-2.396082773,-1.628558269,-0.7447529874,0,1,7,task,30,0,-1610,10,652,0
1,133,23,-2.298475491,-0.4339533444,1.250196645,-2.367269839,-1.626298022,-0.727865703,0,1,8,task,30,0,-1610,10,652,0
1,133,24,-2.282495479,-0.4055762611,1.185790722,-2.335658865,-1.622695099,-0.7119710869,0,1,9,task,30,0,-1610,10,652,0
1,133,25,-2.266637391,-0.3756313554,1.116757233,-2.300338423,-1.620831118,-0.6961897638,0,1,10,task,30,0,-1610,10,652,0
1,133,26,-2.2511873,-0.3435364164,1.042715705,-2.261921917,-1.619723917,-0.6808085376,0,1,11,task,30,0,-1610,10,652,0
1,133,27,-2.235824097,-0.3705428025,1.108736539,-2.297436866,-1.620139479,-0.6653734437,0,1,12,task,10,0,-1610,10,652,0
1,133,28,-2.25140096,-0.4011412104,1.181509104,-2.337953634,-1.62083433,-0.6809164739,0,1,13,task,30,0,-1610,10,652,0
1,133,29,-2.26746616,-0.4296845369,1.249402341,-2.37499017,-1.622095482,-0.6969342169,0,1,14,task,30,0,-1610,10,652,0
1,133,30,-2.282760244,-0.4571582298,1.307211757,-2.395287184,-1.627913895,-0.7119900397,0,1,15,task,30,0,-1610,10,652,0
1,133,31,-2.301092011,-0.4828752477,1.359899272,-2.408393725,-1.626048324,-0.7297030122,0,1,16,task,30,0,-1610,10,652,0
1,133,32,-2.320142411,-0.507688174,1.413432224,-2.427423077,-1.624495296,-0.7482446659,0,1,17,task,30,0,-1610,10,652,0
1,133,33,-2.340022427,-0.5315559652,1.467710459,-2.452148957,-1.623058603,-0.7677776576,0,1,18,task,30,0,-1610,10,652,0
1,133,34,-2.31596018,-0.5419867308,1.495756695,-2.466881435,-1.621097365,-0.7436362397,0,1,19,task,10,0,-1610,10,652,0
1,133,35,-2.296686703,-0.5180905514,1.438937897,-2.436500552,-1.621393568,-0.7245467303,0,1,20,task,30,0,-1610,10,652,0
1,133,36,-2.278206973,-0.4929317432,1.379599307,-2.404868644,-1.621847718,-0.7062420568,0,1,21,task,30,0,-1610,10,652,0
1,133,37,-2.260481872,-0.4663768194,1.317447902,-2.371821985,-1.622450658,-0.6886838346,0,1,22,task,30,0,-1610,10,652,0
1,133,38,-2.252378546,-0.436614064,1.271985544,-2.379443344,-1.594353979,-0.6812972076,0,1,23,task,30,0,-1610,10,652,0
1,133,39,-2.237997751,-0.4078603793,1.201817484,-2.337109709,-1.58779706,-0.6669097848,0,1,24,task,30,0,-1610,10,652,0
1,133,40,-2.224215151,-0.3769582925,1.127454988,-2.292918645,-1.58123677,-0.6531451001,0,1,25,task,30,0,-1610,10,652,0
1,133,41,-2.210997482,-0.3435225219,1.048031428,-2.246377164,-1.574677138,-0.6399679565,0,1,26,task,30,0,-1610,10,652,0
1,133,42,-2.198313598,-0.3070017303,0.9623193762,-2.196798344,-1.568121581,-0.6273454325,0,1,27,task,30,0,-1610,10,652,0
1,133,43,-2.185407003,-0.267325717,0.8691130143,-2.143690714,-1.564242215,-0.6144907608,0,1,28,task,30,0,-1610,10,652,0
1,133,44,-2.178829866,-0.2452809821,0.817360663,-2.114565159,-1.563724236,-0.6079261342,0,0,,transition,30,0,-1610,10,652,0
1,133,45,-2.172252728,-0.2232362473,0.7656083117,-2.085439604,-1.563206257,-0.6013615076,0,1,29,task,30,0,-1610,10,652,0
1,133,46,-2.165927746,-0.1974052809,0.7057914481,-2.052044645,-1.562709773,-0.5950480678,0,0,,transition,30,0,-1610,10,652,0
1,133,47,-2.159602764,-0.1715743145,0.6459745845,-2.018649686,-1.56221329,-0.588734628,0,1,30,task,30,0,-1610,10,652,0
1,133,48,-2.153517088,-0.13934957,0.5723801146,-1.97787888,-1.561737267,-0.5826595674,0,0,,transition,30,0,-1610,10,652,0
1,133,49,-2.147431412,-0.1071248256,0.4987856447,-1.937108074,-1.561261244,-0.5765845069,0,1,31,task,30,0,-1610,10,652,0
1,133,50,-2.143525763,-0.07530280973,0.4272229342,-1.897771443,-1.560956879,-0.572685345,0,0,,transition,30,0,-1610,10,652,0
1,133,51,-2.139620114,-0.04348079391,0.3556602238,-1.858434811,-1.560652514,-0.568786183,0,0,,transition,30,0,-1610,10,652,0
1,133,52,-2.135714465,-0.01165877808,0.2840975133,-1.81909818,-1.560348149,-0.5648870211,0,1,32,task,30,0,-1610,10,652,0
1,133,53,-2.127077445,-0.04325242244,0.3549873404,-1.858881777,-1.559927412,-0.5562573704,0,0,,transition,10,0,-1610,10,652,0
1,133,54,-2.118440425,-0.0748460668,0.4258771675,-1.898665375,-1.559506676,-0.5476277197,0,1,33,task,10,0,-1610,10,652,0
1,133,55,-2.124193792,-0.1116133004,0.5092916643,-1.944596949,-1.560001074,-0.5533706733,0,0,,transition,30,0,-1610,10,652,0
1,133,56,-2.129947159,-0.148380534,0.5927061611,-1.990528524,-1.560495473,-0.5591136268,0,1,34,task,30,0,-1610,10,652,0
1,133,57,-2.135928107,-0.176545552,0.6575086939,-2.026458183,-1.56101147,-0.5650830773,0,0,,transition,30,0,-1610,10,652,0
1,133,58,-2.141909055,-0.20471057,0.7223112267,-2.062387843,-1.561527467,-0.5710525279,0,1,35,task,30,0,-1610,10,652,0
1,133,59,-2.148130079,-0.2282790482,0.7772778913,-2.093086897,-1.562066191,-0.5772609173,0,0,,transition,30,0,-1610,10,652,0
1,133,60,-2.154351103,-0.2518475264,0.8322445559,-2.123785951,-1.562604914,-0.5834693068,0,1,36,task,30,0,-1610,10,652,0
1,133,61,-2.167299913,-0.2929763055,0.9294886552,-2.17852243,-1.563730192,-0.596390466,0,1,37,task,30,0,-1610,10,652,0
1,133,62,-2.180621543,-0.3301446519,1.01665039,-2.226012598,-1.565457665,-0.6096605195,0,1,38,task,30,0,-1610,10,652,0
1,133,63,-2.194377804,-0.3643406826,1.096424259,-2.268370036,-1.567645484,-0.6233422742,0,1,39,task,30,0,-1610,10,652,0
1,133,64,-2.208700656,-0.3959461543,1.170882123,-2.30805643,-1.569941925,-0.6375800227,0,1,40,task,30,0,-1610,10,652,0
1,133,65,-2.223621381,-0.4253818895,1.240956342,-2.345589182,-1.572352395,-0.6524046155,0,1,41,task,30,0,-1610,10,652,0
1,133,66,-2.238737315,-0.4531341385,1.305165521,-2.376444243,-1.576251267,-0.6673317385,0,1,42,task,30,0,-1610,10,652,0
1,133,67,-2.250501292,-0.4812997607,1.360418935,-2.391754635,-1.592663997,-0.6784966142,0,1,43,task,30,0,-1610,10,652,0
1,133,68,-2.26429944,-0.5084712216,1.419936772,-2.420464712,-1.604460868,-0.6919975989,0,1,44,task,30,0,-1610,10,652,0
1,133,69,-2.280976329,-0.5337552812,1.480243476,-2.455493172,-1.609606869,-0.7085940829,0,1,45,task,30,0,-1610,10,652,0
1,133,70,-2.298418752,-0.5577959773,1.538216478,-2.489618449,-1.614807903,-0.7259671135,0,1,46,task,30,0,-1610,10,652,0
1,133,71,-2.27642138,-0.5700005474,1.573177213,-2.511640213,-1.611907289,-0.7040105209,0,1,47,task,10,0,-1610,10,652,0
1,133,72,-2.259616201,-0.5461380146,1.515700367,-2.478196919,-1.605483054,-0.6873005907,0,1,48,task,30,0,-1610,10,652,0
1,133,73,-2.244101636,-0.5210429652,1.457066652,-2.446166548,-1.5975155,-0.6719567998,0,1,49,task,30,0,-1610,10,652,0
1,133,74,-2.230843819,-0.4946199437,1.39930351,-2.420059522,-1.584743591,-0.6590639963,0,1,50,task,30,0,-1610,10,652,0
1,133,75,-2.216628537,-0.467853173,1.339078678,-2.392504703,-1.57683167,-0.6451471231,0,1,51,task,30,0,-1610,10,652,0
1,133,76,-2.201838501,-0.4403719847,1.276003018,-2.363245633,-1.572809165,-0.6305724095,0,1,52,task,30,0,-1610,10,652,0
1,133,77,-2.187304552,-0.4114691257,1.207451988,-2.327463643,-1.570050358,-0.6161572147,0,1,53,task,30,0,-1610,10,652,0
1,133,78,-2.173357459,-0.3805712187,1.134872023,-2.289691221,-1.567435395,-0.6023129626,0,1,54,task,30,0,-1610,10,652,0
1,133,79,-2.159968865,-0.3473165058,1.0574842,-2.249529064,-1.56494734,-0.5890125981,0,1,55,task,30,0,-1610,10,652,0
1,133,80,-2.146975676,-0.3114500677,0.9731816973,-2.204072934,-1.563041872,-0.5760772682,0,1,56,task,30,0,-1610,10,652,0
1,133,81,-2.134336935,-0.2720903415,0.8797328605,-2.151673229,-1.561793684,-0.5634695541,0,1,57,task,30,0,-1610,10,652,0
1,133,82,-2.128269107,-0.2498236599,0.8275827385,-2.122645319,-1.561196699,-0.5574157016,0,0,,transition,30,0,-1610,10,652,0
1,133,83,-2.122201279,-0.2275569784,0.7754326166,-2.093617409,-1.560599714,-0.5513618492,0,1,58,task,30,0,-1610,10,652,0
1,133,84,-2.11637143,-0.201533819,0.7152901011,-2.060363304,-1.560028453,-0.5455445112,0,0,,transition,30,0,-1610,10,652,0
1,133,85,-2.110541581,-0.1755106596,0.6551475856,-2.0271092,-1.559457192,-0.5397271732,0,1,59,task,30,0,-1610,10,652,0
1,133,86,-2.104937012,-0.1431744234,0.5814101174,-1.986581947,-1.558910345,-0.5341337195,0,0,,transition,30,0,-1610,10,652,0
1,133,87,-2.099332442,-0.1108381872,0.5076726493,-1.946054694,-1.558363497,-0.5285402658,0,1,60,task,30,0,-1610,10,652,0
1,133,88,-2.079668406,-0.1389574059,0.5726650451,-1.985400194,-1.556852656,-0.5089026675,0,1,61,task,10,0,-1610,10,652,0
1,133,89,-2.085100261,-0.1684307603,0.6400869532,-2.02222728,-1.55748338,-0.514322663,0,0,,transition,30,0,-1610,10,652,0
1,133,90,-2.090532116,-0.1979041147,0.7075088612,-2.059054365,-1.558114103,-0.5197426586,0,1,62,task,30,0,-1610,10,652,0
1,133,91,-2.096185057,-0.2223728132,0.7642009141,-2.090166472,-1.558773544,-0.5253817824,0,0,,transition,30,0,-1610,10,652,0
1,133,92,-2.101837998,-0.2468415117,0.8208929671,-2.121278579,-1.559432984,-0.5310209062,0,1,63,task,30,0,-1610,10,652,0
1,133,93,-2.113611544,-0.2893943231,0.9207642194,-2.176397277,-1.56081245,-0.5427626996,0,1,64,task,30,0,-1610,10,652,0
1,133,94,-2.125880046,-0.3273815479,1.011118824,-2.226590248,-1.562255841,-0.5549951199,0,1,65,task,30,0,-1610,10,652,0
1,133,95,-2.138480524,-0.3622096266,1.092990977,-2.269989062,-1.564412679,-0.5675291938,0,1,66,task,30,0,-1610,10,652,0
1,133,96,-2.15140349,-0.3947480374,1.168073233,-2.307384875,-1.5673694,-0.5803418937,0,1,67,task,30,0,-1610,10,652,0
1,133,97,-2.164867522,-0.4251368398,1.238779963,-2.342626698,-1.570480388,-0.5936735428,0,1,68,task,30,0,-1610,10,652,0
1,133,98,-2.179039116,-0.4537644878,1.30628151,-2.377013789,-1.573316813,-0.6077072107,0,1,69,task,30,0,-1610,10,652,0
1,133,99,-2.193879827,-0.4807865603,1.370751968,-2.41023639,-1.576148247,-0.6223970188,0,1,70,task,30,0,-1610,10,652,0
1,133,100,-2.208722778,-0.5067992278,1.432382615,-2.441836491,-1.581139247,-0.6370441089,0,1,71,task,30,0,-1610,10,652,0
1,133,101,-2.22304199,-0.5323303331,1.491527857,-2.471847823,-1.589814838,-0.6511140751,0,1,72,task,30,0,-1610,10,652,0
1,133,102,-2.23800925,-0.5567145865,1.548543186,-2.501128772,-1.598632656,-0.6658310235,0,1,73,task,30,0,-1610,10,652,0
1,133,103,-2.253730105,-0.5804995602,1.605026905,-2.532584344,-1.607393871,-0.6813885532,0,1,74,task,30,0,-1610,10,652,0
1,133,104,-2.234528806,-0.5937207727,1.64594145,-2.5605969,-1.600704936,-0.6623001233,0,1,75,task,10,0,-1610,10,652,0
1,133,105,-2.218458345,-0.5711160855,1.59050017,-2.530123028,-1.593336997,-0.6464279519,0,1,76,task,30,0,-1610,10,652,0
1,133,106,-2.20297223,-0.5475476448,1.533176871,-2.498953703,-1.586560292,-0.6311354545,0,1,77,task,30,0,-1610,10,652,0
1,133,107,-2.188192231,-0.5228285823,1.473804461,-2.467085197,-1.57990829,-0.6165464003,0,1,78,task,30,0,-1610,10,652,0
1,133,108,-2.17335079,-0.4974224071,1.412055206,-2.433776943,-1.575600606,-0.6018609438,0,1,79,task,30,0,-1610,10,652,0
1,133,109,-2.15855513,-0.4710786951,1.347582572,-2.398827821,-1.573346401,-0.5871838681,0,1,80,task,30,0,-1610,10,652,0
1,133,110,-2.144407165,-0.4431339792,1.280062723,-2.362487379,-1.571216892,-0.5731425368,0,1,81,task,30,0,-1610,10,652,0
1,133,111,-2.131090639,-0.4134131541,1.210296877,-2.327144455,-1.568475221,-0.5599558974,0,1,82,task,30,0,-1610,10,652,0
1,133,112,-2.118692817,-0.3818186316,1.138850588,-2.294539498,-1.564636304,-0.5477178472,0,1,83,task,30,0,-1610,10,652,0
1,133,113,-2.106581292,-0.348241644,1.061247116,-2.256122534,-1.56166886,-0.5357045822,0,1,84,task,30,0,-1610,10,652,0
1,133,114,-2.094664859,-0.3120697482,0.9752056415,-2.209289691,-1.559851703,-0.5238340919,0,1,85,task,30,0,-1610,10,652,0
1,133,115,-2.083234043,-0.2720408965,0.8811899628,-2.158372522,-1.558116387,-0.5124420331,0,1,86,task,30,0,-1610,10,652,0
1,133,116,-2.077747815,-0.2494449267,0.8287574446,-2.130085609,-1.557287484,-0.5069717685,0,0,,transition,30,0,-1610,10,652,0
1,133,117,-2.072261587,-0.226848957,0.7763249264,-2.101798697,-1.556458581,-0.5015015039,0,1,87,task,30,0,-1610,10,652,0
1,133,118,-2.06695962,-0.2003942697,0.7154743166,-2.06870267,-1.555790296,-0.4962102217,0,0,,transition,30,0,-1610,10,652,0
1,133,119,-2.061657654,-0.1739395824,0.6546237067,-2.035606642,-1.555122012,-0.4909189395,0,1,88,task,30,0,-1610,10,652,0
1,133,120,-2.039658993,-0.1851430844,0.6818900638,-2.054897979,-1.553511891,-0.4689389079,0,1,89,task,10,0,-1610,10,652,0
1,133,121,-2.04480793,-0.2109410078,0.7416697172,-2.087902222,-1.553978751,-0.4740824524,0,0,,transition,30,0,-1610,10,652,0
1,133,122,-2.049956868,-0.2367389312,0.8014493705,-2.120906465,-1.554445611,-0.4792259968,0,1,90,task,30,0,-1610,10,652,0
1,133,123,-2.055324575,-0.2589548964,0.8536392441,-2.149908597,-1.554935284,-0.4845870611,0,0,,transition,30,0,-1610,10,652,0
1,133,124,-2.060692282,-0.2811708615,0.9058291177,-2.17891073,-1.555424957,-0.4899481254,0,1,91,task,30,0,-1610,10,652,0
1,133,125,-2.071619218,-0.3204370956,0.9976857517,-2.227538067,-1.557426576,-0.5008388227,0,1,92,task,30,0,-1610,10,652,0
1,133,126,-2.082850785,-0.3560584249,1.081018454,-2.270184022,-1.560085046,-0.512008706,0,1,93,task,30,0,-1610,10,652,0
1,133,127,-2.094244457,-0.3891758743,1.156253335,-2.304521747,-1.56392127,-0.5232785149,0,1,94,task,30,0,-1610,10,652,0
1,133,128,-2.105824365,-0.4207136178,1.224977843,-2.331414898,-1.568847348,-0.5346368771,0,1,95,task,30,0,-1610,10,652,0
1,133,129,-2.118980354,-0.4503789531,1.296641564,-2.370755468,-1.570507614,-0.547714536,0,1,96,task,30,0,-1610,10,652,0
1,133,130,-2.132747102,-0.4782207881,1.364806547,-2.408458254,-1.572267138,-0.5613948838,0,1,97,task,30,0,-1610,10,652,0
1,133,131,-2.14716455,-0.5044485607,1.429958959,-2.44480482,-1.574131993,-0.5757174198,0,1,98,task,30,0,-1610,10,652,0
1,133,132,-2.162019411,-0.5294451398,1.492444546,-2.479776713,-1.576868334,-0.59045824,0,1,99,task,30,0,-1610,10,652,0
1,133,133,-2.176717837,-0.5538994097,1.552524631,-2.513040828,-1.582265482,-0.6050023529,0,1,100,task,30,0,-1610,10,652,0
1,133,134,-2.192145076,-0.5771789404,1.610575639,-2.545609284,-1.587774607,-0.6202716608,0,1,101,task,30,0,-1610,10,652,0
1,133,135,-2.208351834,-0.5993559486,1.666794784,-2.5776218,-1.593400026,-0.6363178412,0,1,102,task,30,0,-1610,10,652,0
1,133,136,-2.196037331,-0.6154363365,1.70063999,-2.575232626,-1.571046635,-0.6236890584,0,1,103,task,10,0,-1610,10,652,0
1,133,137,-2.176928667,-0.5936707912,1.648097658,-2.552851451,-1.573420506,-0.6048495066,0,1,104,task,30,0,-1610,10,652,0
1,133,138,-2.159589055,-0.5710323205,1.593608931,-2.52858838,-1.573581531,-0.5877732226,0,1,105,task,30,0,-1610,10,652,0
1,133,139,-2.143037564,-0.5473811132,1.53725351,-2.503443922,-1.574052655,-0.5714472664,0,1,106,task,30,0,-1610,10,652,0
1,133,140,-2.127639304,-0.5229873811,1.477017168,-2.472366762,-1.573507093,-0.5561912291,0,1,107,task,30,0,-1610,10,652,0
1,133,141,-2.11334164,-0.4975722772,1.412638057,-2.435568163,-1.571865514,-0.5419756728,0,1,108,task,30,0,-1610,10,652,0
1,133,142,-2.099711968,-0.4706176041,1.345481056,-2.397566655,-1.570318654,-0.5284213956,0,1,109,task,30,0,-1610,10,652,0
1,133,143,-2.08670748,-0.4419449905,1.275120849,-2.358111059,-1.568860774,-0.515485956,0,1,110,task,30,0,-1610,10,652,0
1,133,144,-2.074288674,-0.4113171241,1.201006723,-2.316884253,-1.567486521,-0.503130204,0,1,111,task,30,0,-1610,10,652,0
1,133,145,-2.064663794,-0.3791789055,1.139472911,-2.307939138,-1.558574406,-0.4938540107,0,1,112,task,30,0,-1610,10,652,0
1,133,146,-2.053860407,-0.3453971487,1.061411954,-2.270655098,-1.555183411,-0.483118589,0,1,113,task,30,0,-1610,10,652,0
1,133,147,-2.042829872,-0.3083456109,0.9719437326,-2.219937809,-1.554330083,-0.472098976,0,1,114,task,30,0,-1610,10,652,0
1,133,148,-2.032269119,-0.2671159865,0.8738919906,-2.164823695,-1.553518449,-0.4615472017,0,1,115,task,30,0,-1610,10,652,0
1,133,149,-2.027209617,-0.2436660832,0.8189299502,-2.134169278,-1.553132242,-0.4564912777,0,0,,transition,30,0,-1610,10,652,0
1,133,150,-2.022150115,-0.2202161799,0.7639679097,-2.103514861,-1.552746036,-0.4514353536,0,1,116,task,30,0,-1610,10,652,0
1,133,151,-2.020539289,-0.2606361867,0.8520735843,-2.126844749,-1.504143378,-0.4508190211,0,1,117,task,10,0,-1610,10,652,0
1,133,152,-2.025681871,-0.281893062,0.9025530042,-2.155164673,-1.504614184,-0.4559591809,0,0,,transition,30,0,-1610,10,652,0
1,133,153,-2.030824452,-0.3031499374,0.9530324242,-2.183484598,-1.505084991,-0.4610993407,0,1,118,task,30,0,-1610,10,652,0
1,133,154,-2.041569823,-0.3411808384,1.044748703,-2.235350892,-1.506074625,-0.4718376997,0,1,119,task,30,0,-1610,10,652,0
1,133,155,-2.052701202,-0.3757463498,1.128883458,-2.28246268,-1.507474605,-0.482944779,0,1,120,task,30,0,-1610,10,652,0
1,133,156,-2.062228659,-0.4082706054,1.199996426,-2.310359149,-1.516030767,-0.4921310805,0,1,121,task,30,0,-1610,10,652,0
1,133,157,-2.072023019,-0.4396348526,1.27507075,-2.3528698,-1.525237529,-0.5016293609,0,1,122,task,30,0,-1610,10,652,0
1,133,158,-2.056690585,-0.4637430031,1.33298757,-2.384961755,-1.515608922,-0.4865643309,0,1,123,task,10,0,-1610,10,652,0
1,133,159,-2.044859305,-0.4344391634,1.260787029,-2.344777004,-1.513661053,-0.4747974033,0,1,124,task,30,0,-1610,10,652,0
1,133,160,-2.033686093,-0.403315816,1.185450417,-2.304088393,-1.511401345,-0.4637014602,0,1,125,task,30,0,-1610,10,652,0
1,133,161,-2.023249983,-0.370406611,1.107320252,-2.264169737,-1.508392938,-0.4533711796,0,1,126,task,30,0,-1610,10,652,0
1,133,162,-2.013253145,-0.334783112,1.023690864,-2.221474469,-1.505518693,-0.4434615422,0,1,127,task,30,0,-1610,10,652,0
1,133,163,-2.003193747,-0.2954134001,0.9293788384,-2.168515101,-1.504504759,-0.4334110836,0,1,128,task,30,0,-1610,10,652,0
1,133,164,-1.998380027,-0.2733005927,0.877190283,-2.139424613,-1.504021912,-0.4286006385,0,0,,transition,30,0,-1610,10,652,0
1,133,165,-1.993566308,-0.2511877853,0.8250017276,-2.110334124,-1.503539065,-0.4237901934,0,1,129,task,30,0,-1610,10,652,0
1,133,166,-1.976419137,-0.2890656053,0.9087909477,-2.154689068,-1.504171508,-0.4065719687,0,1,130,task,10,0,-1610,10,652,0
1,133,167,-1.985627027,-0.3295529388,1.004048739,-2.205977107,-1.505900868,-0.4157421667,0,1,131,task,30,0,-1610,10,652,0
1,133,168,-1.995249241,-0.366253504,1.091538078,-2.253287121,-1.507706794,-0.4253193019,0,1,132,task,30,0,-1610,10,652,0
1,133,169,-2.005313364,-0.3999499881,1.172999086,-2.297577989,-1.509594401,-0.4353304123,0,1,133,task,30,0,-1610,10,652,0
1,133,170,-2.01584955,-0.4313035475,1.249698142,-2.339516299,-1.511566009,-0.4458056595,0,1,134,task,30,0,-1610,10,652,0
1,133,171,-2.026892502,-0.4612200246,1.322792533,-2.379586915,-1.513610563,-0.4567822343,0,1,135,task,30,0,-1610,10,652,0
1,133,172,-2.008713383,-0.4882025581,1.385148285,-2.413695055,-1.514009894,-0.4385318648,0,1,136,task,10,0,-1610,10,652,0
1,133,173,-1.997951604,-0.4595949612,1.314958652,-2.375779942,-1.511695132,-0.4278511473,0,1,137,task,30,0,-1610,10,652,0
1,133,174,-1.987634052,-0.4293898568,1.241118862,-2.335542444,-1.509670378,-0.4175965059,0,1,138,task,30,0,-1610,10,652,0
1,133,175,-1.977644101,-0.3976137156,1.162610509,-2.291482146,-1.508221054,-0.407641802,0,1,139,task,30,0,-1610,10,652,0
1,133,176,-1.968109766,-0.3632124853,1.078979806,-2.244919954,-1.506838289,-0.3981378074,0,1,140,task,30,0,-1610,10,652,0
1,133,177,-1.959001401,-0.3256074168,0.9889250861,-2.195132355,-1.505517613,-0.3890552565,0,1,141,task,30,0,-1610,10,652,0
1,133,178,-1.950291803,-0.2839209197,0.8904954795,-2.141045603,-1.504254929,-0.3803672939,0,1,142,task,30,0,-1610,10,652,0
1,133,179,-1.930912184,-0.3121311632,0.9517123153,-2.17278262,-1.504643671,-0.3609183984,0,1,143,task,10,0,-1610,10,652,0
1,133,180,-1.93936855,-0.3515165862,1.045790228,-2.225285776,-1.505666752,-0.3693605455,0,1,144,task,30,0,-1610,10,652,0
1,133,181,-1.948223016,-0.387334289,1.132663898,-2.274141913,-1.506738925,-0.3781979802,0,1,145,task,30,0,-1610,10,652,0
1,133,182,-1.957503659,-0.4202772906,1.213886135,-2.320210777,-1.507863847,-0.3874585232,0,1,146,task,30,0,-1610,10,652,0
1,133,183,-1.967212888,-0.4508818405,1.290406289,-2.363745827,-1.509136461,-0.3971404072,0,1,147,task,30,0,-1610,10,652,0
1,133,184,-1.977002964,-0.4804114793,1.36152865,-2.400766827,-1.511744275,-0.4068409894,0,1,148,task,30,0,-1610,10,652,0
1,133,185,-1.958244847,-0.5096240435,1.426515883,-2.432098408,-1.513673669,-0.3879364029,0,1,149,task,10,0,-1610,10,652,0
1,133,186,-1.948926222,-0.4812859702,1.359153833,-2.399244485,-1.510307283,-0.3787507431,0,1,150,task,30,0,-1610,10,652,0
1,133,187,-1.939874634,-0.4516211492,1.287938401,-2.362843697,-1.507609698,-0.3697892668,0,1,151,task,30,0,-1610,10,652,0
1,133,188,-1.93075325,-0.4207531858,1.210359887,-2.318050922,-1.506644501,-0.3606816964,0,1,152,task,30,0,-1610,10,652,0
1,133,189,-1.922064466,-0.387422929,1.128095651,-2.27102059,-1.505726653,-0.3520044601,0,1,153,task,30,0,-1610,10,652,0
1,133,190,-1.913778756,-0.3511387724,1.040025965,-2.221124975,-1.504852709,-0.3437282391,0,1,154,task,30,0,-1610,10,652,0
1,133,191,-1.905869172,-0.3111723611,0.9445187941,-2.167460811,-1.50401954,-0.3358262717,0,1,155,task,30,0,-1610,10,652,0
1,133,192,-1.884688873,-0.3309242439,0.9867944858,-2.190274281,-1.503674529,-0.3145974971,0,1,156,task,10,0,-1610,10,652,0
1,133,193,-1.89221316,-0.3694382784,1.079510079,-2.242819924,-1.504383439,-0.3221180447,0,1,157,task,30,0,-1610,10,652,0
1,133,194,-1.900102315,-0.4045845876,1.165507466,-2.291999937,-1.505127997,-0.3300021357,0,1,158,task,30,0,-1610,10,652,0
1,133,195,-1.908383123,-0.4369838998,1.246187567,-2.338593844,-1.505911031,-0.3382764118,0,1,159,task,30,0,-1610,10,652,0
1,133,196,-1.917085011,-0.4670627557,1.322532674,-2.383156717,-1.506735671,-0.346970138,0,1,160,task,30,0,-1610,10,652,0
1,133,197,-1.925002471,-0.496705545,1.389022335,-2.410294597,-1.511456879,-0.3547065868,0,1,161,task,30,0,-1610,10,652,0
1,133,198,-1.91312513,-0.4623630468,1.305295773,-2.364091608,-1.509946229,-0.3428557407,0,0,,transition,10,0,-1610,10,652,0
1,133,199,-1.901247789,-0.4280205485,1.221569211,-2.317888618,-1.508435579,-0.3310048946,0,0,,transition,10,0,-1610,10,652,0
1,133,200,-1.889370448,-0.3936780502,1.137842649,-2.271685629,-1.506924929,-0.3191540485,0,0,,transition,10,0,-1610,10,652,0
1,133,201,-1.877493107,-0.359335552,1.054116086,-2.22548264,-1.505414279,-0.3073032025,0,0,,transition,10,0,-1610,10,652,0
1,133,202,-1.865615766,-0.3249930537,0.9703895243,-2.179279651,-1.503903629,-0.2954523564,0,0,,transition,10,0,-1610,10,652,0
1,133,203,-1.853738425,-0.2906505554,0.8866629622,-2.133076661,-1.502392979,-0.2836015103,0,1,162,task,10,0,-1610,10,652,0
1,133,204,-1.850557996,-0.2661779391,0.8294596901,-2.101071216,-1.50212124,-0.2804205612,0,0,,transition,30,0,-1610,10,652,0
1,133,205,-1.847377568,-0.2417053228,0.772256418,-2.069065772,-1.501849502,-0.2772396122,0,1,163,task,30,0,-1610,10,652,0
1,133,206,-1.844336023,-0.212749698,0.7055255416,-2.032008878,-1.501589924,-0.2741972258,0,0,,transition,30,0,-1610,10,652,0
1,133,207,-1.841294479,-0.1837940732,0.6387946652,-1.994951984,-1.501330346,-0.2711548394,0,1,164,task,30,0,-1610,10,652,0
1,133,208,-1.838382987,-0.1467114565,0.5545470542,-1.94849883,-1.501082095,-0.2682422159,0,0,,transition,30,0,-1610,10,652,0
1,133,209,-1.835471495,-0.1096288399,0.4702994432,-1.902045675,-1.500833843,-0.2653295925,0,1,165,task,30,0,-1610,10,652,0
1,133,210,-1.820189835,-0.1324277026,0.5210970536,-1.931211556,-1.478037716,-0.2504941895,0,1,166,task,10,0,-1610,10,652,0
1,133,211,-1.822965441,-0.1668941887,0.60000254,-1.97529735,-1.478224676,-0.2532778662,0,0,,transition,30,0,-1610,10,652,0
1,133,212,-1.825741047,-0.2013606748,0.6789080264,-2.019383145,-1.478411636,-0.2560615428,0,1,167,task,30,0,-1610,10,652,0
