group_id,point_id,q1,q2,q3,q4,q5,q6,collision_detected
105,121,-1.789193164,-0.516293676,1.933047788,-3.044619204,-1.534621232,-0.218097318,FALSE
105,122,-1.782677281,-0.512217784,1.876002056,-2.98831915,-1.532936167,-0.211643738,FALSE
105,123,-1.775940254,-0.506292852,1.815972194,-2.929078234,-1.532481613,-0.204980115,FALSE
105,124,-1.769516538,-0.497428644,1.754566022,-2.872165228,-1.532246555,-0.198611125,FALSE
105,125,-1.763588169,-0.486280686,1.690406673,-2.813724137,-1.531818222,-0.19274042,FALSE
105,126,-1.757799312,-0.472005315,1.626287319,-2.761427585,-1.531822879,-0.186975247,FALSE
105,127,-1.748643883,-0.456450645,1.555225915,-2.699140104,-1.53972607,-0.177833373,FALSE
105,128,-1.739183313,-0.437526194,1.48485027,-2.64540121,-1.54942626,-0.168353971,FALSE
105,129,-1.733476486,-0.416293861,1.409638517,-2.585964308,-1.551851481,-0.162663221,FALSE
105,130,-1.729100398,-0.392263206,1.334553058,-2.53297273,-1.551896961,-0.15829513,FALSE
105,131,-1.724900753,-0.365572171,1.252727387,-2.473248478,-1.552070467,-0.15410997,FALSE
105,132,-1.720944572,-0.335945837,1.168682559,-2.416776949,-1.552167196,-0.150158842,FALSE
105,133,-1.717112493,-0.302683712,1.076312846,-2.353643278,-1.552447062,-0.146334307,FALSE
105,134,-1.713489699,-0.265435854,0.97803012,-2.290076858,-1.552664252,-0.142714382,FALSE
105,135,-1.710000173,-0.222725552,0.868590689,-2.220217721,-1.552981875,-0.139227108,FALSE
105,136,-1.706670355,-0.172693129,0.744571921,-2.14332165,-1.553303117,-0.135897864,FALSE
105,137,-1.703521609,-0.111665783,0.598009241,-2.055521249,-1.553539605,-0.132748703,FALSE
105,138,-1.736049318,-0.155987289,0.707018408,-2.120231758,-1.533054478,-0.16537356,FALSE
105,139,-1.740027119,-0.208168317,0.834690882,-2.197576781,-1.532776997,-0.16935404,FALSE
105,140,-1.744222603,-0.252568752,0.94695683,-2.267917844,-1.532430552,-0.17355109,FALSE
105,141,-1.748666564,-0.29135231,1.049614382,-2.335606625,-1.531976528,-0.177993233,FALSE
105,142,-1.753274867,-0.325522851,1.142221338,-2.396544682,-1.531671475,-0.182599641,FALSE
105,143,-1.758111976,-0.356053378,1.229498079,-2.456806308,-1.531387452,-0.187429546,FALSE
105,144,-1.763209258,-0.383521153,1.310974892,-2.513737431,-1.531097371,-0.192519333,FALSE
105,145,-1.768526634,-0.40811724,1.388304673,-2.56958595,-1.530937729,-0.197824772,FALSE
105,146,-1.774182634,-0.430170222,1.462852929,-2.626061761,-1.530686897,-0.203461506,FALSE
105,147,-1.780085097,-0.449846826,1.533048293,-2.679262654,-1.530609823,-0.209347288,FALSE
105,148,-1.786353598,-0.466838881,1.602648281,-2.737078734,-1.530491894,-0.21557712,FALSE
105,149,-1.792973592,-0.481961002,1.667471629,-2.789142657,-1.530448064,-0.222174816,FALSE
105,150,-1.801375786,-0.493417442,1.733850129,-2.850938929,-1.52771429,-0.230528622,FALSE
105,151,-1.814678843,-0.503334582,1.794821511,-2.902758549,-1.516767527,-0.243909163,FALSE
105,152,-1.824574486,-0.508400325,1.858195963,-2.969677209,-1.513662267,-0.253708509,FALSE
105,153,-1.831707378,-0.513787028,1.909103664,-3.01603453,-1.515231213,-0.260804006,FALSE
105,154,-1.876489192,-0.507031887,1.885839543,-2.994549379,-1.489687475,-0.306020718,FALSE
105,155,-1.864086101,-0.503475636,1.823790993,-2.92819939,-1.493987519,-0.293708196,FALSE
105,156,-1.851184595,-0.495761443,1.762440006,-2.871065822,-1.500730967,-0.280752837,FALSE
105,157,-1.839148453,-0.485620939,1.699101308,-2.814150097,-1.507344376,-0.268644323,FALSE
105,158,-1.829314374,-0.472337415,1.634920182,-2.760713084,-1.510925473,-0.258765274,FALSE
105,159,-1.821833082,-0.456604445,1.567027037,-2.703753632,-1.510770052,-0.251329145,FALSE
105,160,-1.814735247,-0.437989645,1.499523353,-2.653623808,-1.510686767,-0.244238227,FALSE
105,161,-1.80733969,-0.417753827,1.424464328,-2.592467865,-1.512167021,-0.236864734,FALSE
105,162,-1.801126339,-0.394410713,1.350280123,-2.539766736,-1.511824085,-0.230660809,FALSE
105,163,-1.794454381,-0.368393889,1.269387826,-2.480546981,-1.513340474,-0.223986364,FALSE
105,164,-1.788392308,-0.338782457,1.185010267,-2.422879379,-1.514197367,-0.217920768,FALSE
105,165,-1.782647552,-0.305938823,1.094872581,-2.362656212,-1.515016067,-0.212170693,FALSE
105,166,-1.77719585,-0.269189281,0.997406511,-2.298985353,-1.51579925,-0.206711972,FALSE
105,167,-1.772015383,-0.227468455,0.890198608,-2.230520906,-1.516549373,-0.201522854,FALSE
105,168,-1.767086416,-0.178947073,0.769174511,-2.155019714,-1.517268647,-0.19658367,FALSE
105,169,-1.762391057,-0.120010281,0.626361293,-2.068125417,-1.517959156,-0.191876553,FALSE
